"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","QD001...Tipo.de.atendimento.da.portaria.sobre.qualidade.da.água","QD002...Quantidades.de.paralisações.no.sistema.de.distribuição.de.água..Paralisações.ano.","QD003...Duração.das.paralisações..soma.das.paralisações.maiores.que.6.horas.no.ano...Horas.ano.","QD004...Quantidade.de.economias.ativas.atingidas.por.paralisações..Economias.ano.","QD006...Quantidade.de.amostras.para.cloro.residual..analisadas...Amostras.ano..","QD007...Quantidade.de.amostras.para.cloro.residual.com.resultados.fora.do.padrão..Amostras.ano.","QD008...Quantidade.de.amostras.para.turbidez..analisadas...Amostras.ano.","QD009...Quantidade.de.amostras.para.turbidez.fora.do.padrão..Amostras.ano.","QD011...Quantidades.de.extravasamentos.de.esgotos.registrados..Extravasamentos.ano..","QD012...Duração.dos.extravasamentos.registrados..Horas.ano.","QD015...Quantidade.de.economias.ativas.atingidas.por.interrupções.sistemáticas..Economias.ano.","QD016...Quantidade.de.amostras.analisadas.para.aferição.de.coliformes.fecais..Amostras.","QD017...Quantidade.de.amostras.analisadas.para.aferição.de.coliformes.fecais..com.resultados.fora.do.padrão..Amostras.","QD019...Quantidade.mínima.de.amostras.para.turbidez..obrigatórias...Amostras.ano.","QD020...Quantidade.mínima.de.amostras.para.cloro.residual..obrigatórias...Amostras.ano.","QD021...Quantidade.de.interrupções.sistemáticas..Interrupções.ano.","QD022...Duração.das.interrupções.sistemáticas..Horas.ano.","QD023...Quantidade.de.reclamações.ou.solicitações.de.serviços..Reclamações.ano.","QD024...Quantidade.de.serviços.executados..Serviços.ano.","QD025...Tempo.total.de.execução.dos.serviços..Horas.ano.","QD026...Quantidade.de.amostras.para.coliformes.totais..analisadas...Amostras.ano.","QD027...Quantidade.de.amostras.para.coliformes.totais.com.resultados.fora.do.padrão..Amostras.ano.","QD028...Quantidade.mínima.de.amostras.para.coliformes.totais..obrigatórias...Amostras.ano.","QD029...Atendimento.integral.da.portaria.518.04"
292450,"Pindaí","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29245040] Prefeitura Municipal de Pindai - PMP","Água; Res Sólidos","Atende integralmente",10,143,13595,3544,0,2102,8,NA,NA,0,NA,NA,3372,3372,0,0,766,766,2298,228,2,228,NA
292460,"Pindobaçu","BA",2015,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292465,"Pintadas","BA",2015,"[29246511] Prefeitura Municipal de Pintadas - PMP; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29246540] Prefeitura Municipal de Pintadas - PMP","Esgoto; Água; Res Sólidos","Atende integralmente",0,0,0,175,7,175,0,NA,NA,0,NA,NA,168,168,0,0,2383,2198,NA,175,4,168,NA
292470,"Piripá","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29247040] Prefeitura Municipal de Piripá - PMP","Água; Res Sólidos","Atende integralmente",0,0,0,3417,7,847,13,NA,NA,153678,NA,NA,4488,4488,148,3552,1826,1794,5382,261,5,264,NA
292480,"Piritiba","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende integralmente",40,850,27769,3152,2,3029,2,NA,NA,1239,NA,NA,3784,3784,14,336,5742,5280,15840,373,17,540,NA
292490,"Planaltino","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29249040] Prefeitura Municipal de Planaltino - PMP","Água; Res Sólidos","Atende integralmente",0,0,0,3150,1,2645,6,NA,NA,0,NA,NA,3180,3180,0,0,559,508,1524,94,1,216,NA
292500,"Planalto","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29250040] Prefeitura Municipal de Planalto - PMP","Água; Res Sólidos","Atende integralmente",5,117,24537,4054,24,4053,12,NA,NA,0,NA,NA,3420,3420,0,0,2781,2697,8091,382,0,305,NA
292510,"Poções","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende integralmente",0,0,0,3229,0,3298,3,NA,NA,0,NA,NA,3324,3324,0,0,7024,6883,20649,713,3,644,NA
292525,"Ponto Novo","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende integralmente",4,55,15776,409,0,409,6,NA,NA,0,NA,NA,396,396,0,0,2866,2164,6492,409,0,396,NA
292540,"Potiraguá","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29254040] Prefeitura Municipal de Potiraguá - PMP","Água; Res Sólidos","Atende integralmente",4,99,8112,5915,0,6013,4,NA,NA,14210,NA,NA,5100,5100,14,336,1083,1039,3117,580,5,422,NA
292560,"Presidente Dutra","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29256040] Prefeitura Municipal de Presidente Dutra - PMPDBA","Água; Res Sólidos","Atende integralmente",4,96,2826,3981,0,3981,4,NA,NA,2786,NA,NA,4008,4008,3,96,3649,3506,10518,478,8,408,NA
292570,"Presidente Jânio Quadros","BA",2015,"[29257011] Prefeitura Municipal de Presidente Jânio Quadros - PMPJQ; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29257040] PRESIDENTE JÂNIO QUADROS PREFEITURA - PMPJQ","Esgoto; Água; Res Sólidos","Atende integralmente",2,46,3535,2441,0,269,3,2,3,35317,NA,NA,2304,2304,37,888,826,811,2507,259,1,256,NA
292580,"Queimadas","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende integralmente",2,13,10362,3931,2,3932,7,NA,NA,0,NA,NA,4920,4920,0,0,7311,7209,21627,742,5,696,NA
292590,"Quijingue","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29259040] SECRETARIA MUNICIPAL DE INFRAESTRUTURA. DESENVOLVIMENTO URBANO E TRANSPORTES - SEINFRA","Água; Res Sólidos","Atende integralmente",7,177,18641,197,0,191,0,NA,NA,13315,NA,NA,240,240,5,235.58,2786,2421,7263,197,2,240,NA
292593,"Quixabeira","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende integralmente",17,298,51561,231,2,229,1,NA,NA,0,NA,NA,216,216,0,0,1438,972,2916,231,5,216,NA
292595,"Rafael Jambeiro","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende integralmente",37,521,71174,3895,50,2948,8,NA,NA,0,NA,NA,7824,7824,0,0,1729,1716,5148,619,16,636,NA
292600,"Remanso","BA",2015,"[29260011] Serviço Autônomo de Água e Esgoto - SAAE; [29260040] PREFEITURA MUNICIPAL DE REMANSO - PMR","Água e Esgoto; Res Sólidos","",5,126,738,4802,0,1380,0,NA,NA,867,NA,NA,1380,4802,15,2912,2600,2322,NA,515,0,515,NA
292610,"Retirolândia","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende integralmente",0,0,0,352,1,175,0,NA,NA,0,NA,NA,372,372,0,0,7814,7522,22566,352,0,372,NA
292630,"Riachão do Jacuípe","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29263040] Prefeitura Municipal de Riachão do Jacuipe - PMRJ","Água e Esgoto; Res Sólidos","Atende integralmente",46,475,104393,6537,3,6610,8,NA,NA,31344,NA,NA,9696,9696,80,4214,11493,10768,32304,1356,29,1260,NA
292640,"Riacho de Santana","BA",2015,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292650,"Ribeira do Amparo","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende integralmente",1,28,556,318,7,72,0,NA,NA,0,NA,NA,132,252,0,0,410,391,1173,251,1,236,NA
292660,"Ribeira do Pombal","BA",2015,"[29266011] Prefeitura Municipal de Ribeira do Pombal - PMRP; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29266040] Prefeitura Municipal de Ribeira do Pombal - PMRP","Esgoto; Água; Res Sólidos","Atende integralmente",0,0,0,2100,0,567,0,NA,NA,17820,NA,NA,787,1100,180,4380,15989,13640,36390,931,5,927,NA
292665,"Ribeirão do Largo","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende integralmente",0,0,0,69,1,69,1,NA,NA,0,NA,NA,73,74,0,0,5,4,12,12,0,11,NA
292670,"Rio de Contas","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","Atende integralmente",0,0,0,6205,0,3809,10,3,183.13,77640,NA,NA,8160,8160,171,4104,3643,3555,10665,422,8,386,NA
292680,"Rio do Antônio","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende integralmente",39,332,70200,4819,12,3997,1,NA,NA,48000,NA,NA,4092,4092,30,720,259,259,777,408,19,408,NA
292690,"Rio do Pires","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29269040] Prefeitura Muinicipal de Rio do Pires - PMRP","Água; Res Sólidos","Atende integralmente",0,0,0,3138,24,2717,1,NA,NA,76650,NA,NA,3048,3048,182,35040,574,574,1722,265,6,264,NA
292710,"Rodelas","BA",2015,"[29271011] Prefeitura Municipal de Rodelas - PMR; [29271040] SECRETARIA DE OBRAS E INFRAESTRUTURA - SECINFRA","Água e Esgoto; Res Sólidos","",5,30,NA,20,5,10,2,NA,NA,NA,NA,NA,10,20,3,18,30,30,NA,35,8,35,NA
292720,"Ruy Barbosa","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","Atende integralmente",6,132,49812,6557,62,6141,14,18,318.05,0,NA,NA,5592,5592,0,0,6855,6375,19125,856,0,816,NA
292750,"Santa Bárbara","BA",2015,"[29275011] Prefeitura Municipal de Santa Bárbara - PMSB; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29275040] Prefeitura Municipal de Santa Barbara - Ba","Esgoto; Água; Res Sólidos","Atende integralmente",17,186,5477,316,0,316,4,0,0,2401,NA,NA,318,318,60,1440,7023,6494,19432,316,0,318,NA
292760,"Santa Brígida","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29276040] PREFEITUTA MUNICIPAL DE SANTA BRIGIDA - PMSB","Água e Esgoto; Res Sólidos","Atende integralmente",5,48,15510,4649,11,4628,5,102,1030.26,3102,NA,NA,3900,3900,1,6,3058,2955,8865,339,2,216,NA
292790,"Santa Inês","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29279040] PREFEITURA MUNICIPAL DE SANTA INES - PMSI","Água e Esgoto; Res Sólidos","Atende integralmente",14,307,45752,3342,4,3132,67,5,331,32680,NA,NA,3300,3300,10,225,3220,2927,8781,392,1,336,NA
292800,"Santaluz","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende integralmente",45,383,347544,636,13,628,1,NA,NA,58224,NA,NA,624,624,9,130,11073,10159,30477,636,18,624,NA
292820,"Santana","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende integralmente",0,0,0,2881,0,2536,93,NA,NA,0,NA,NA,3725,3725,0,0,5930,5645,16935,626,1,581,NA
292830,"Santanópolis","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende integralmente",17,186,1956,105,0,105,1,NA,NA,84000,NA,NA,120,120,84,2016,2066,1811,5433,105,0,120,NA
292850,"Santa Teresinha","BA",2015,"[29285011] Prefeitura Municipal de Santa Teresinha - PMST; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Esgoto; Água","Atende integralmente",22,224,58652,3420,8,3412,2,0,0,0,NA,NA,3792,3792,0,0,1809,1798,NA,273,4,288,NA
292880,"Santo Estêvão","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29288040] Secretaria de Obras. Serviços Públicos e Meio Ambiente - SEOBS","Água e Esgoto; Res Sólidos","Atende integralmente",0,0,0,4369,13,4471,115,1,1.28,0,NA,NA,4932,4932,0,0,22302,19836,59508,754,10,708,NA
292895,"São Domingos","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende integralmente",32,443,32818,2433,26,2318,2,NA,NA,0,NA,NA,6180,6180,0,0,2474,2314,6942,780,54,708,NA
292905,"São Félix do Coribe","BA",2015,"[29290511] Serviço Autônomo de Água e Esgoto - SAAE","Água","",2,13,4777,2847,0,2847,45,NA,NA,4777,NA,NA,2766,2766,2,13,1943,1943,NA,357,0,276,NA
292925,"São Gabriel","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29292540] PREFEITURA MUNICIPAL DE SÃO GABRIEL - PMSG","Água; Res Sólidos","Atende integralmente",0,0,0,4001,0,4001,7,NA,NA,0,NA,NA,4079,4079,0,0,4495,4429,13287,498,5,479,NA
292937,"São José do Jacuípe","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende integralmente",2,13,1668,262,0,254,3,NA,NA,0,NA,NA,240,240,0,0,491,441,1323,262,3,240,NA
292970,"Sátiro Dias","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende integralmente",5,116,3769,2075,6,158,2,NA,NA,190895,NA,NA,338,1013,365,8760,1744,1662,4986,677,5,667,NA
292980,"Saúde","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende integralmente",10,338,25883,249,4,249,1,NA,NA,0,NA,NA,192,192,0,0,1567,1097,3291,249,0,192,NA
292990,"Seabra","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende integralmente",1,10,7896,5021,4,4847,9,NA,NA,0,NA,NA,4512,4512,0,0,9783,9248,27744,865,0,828,NA
293000,"Sebastião Laranjeiras","BA",2015,"[29300011] Prefeitura Municipal de Sebastião Laranjeiras - PMSL; [29300040] Prefeitura Municipal de Sebastião Laranjeiras - PMSL","Água; Res Sólidos","",0,0,0,12,0,12,0,NA,NA,0,NA,NA,12,12,0,0,10,10,21,12,0,12,NA
293010,"Senhor do Bonfim","BA",2015,"[29301011] Prefeitura Municipal de Senhor do Bonfim - PMSB; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29301040] Secretaria de Infraestrutura - seinfra","Esgoto; Água e Esgoto; Res Sólidos","Atende integralmente",1,6,23495,1269,3,1269,7,611,2439,0,NA,NA,NA,NA,0,0,27512,25326,73378,1269,13,NA,NA
293015,"Serra do Ramalho","BA",2015,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293020,"Sento Sé","BA",2015,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293030,"Serra Dourada","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29303040] Prefeitura Municipal de Serra Dourada - PMSD","Água; Res Sólidos","Atende integralmente",53,649,193768,2680,4,2386,93,NA,NA,0,NA,NA,3529,3529,0,0,2074,1963,5889,426,1,385,NA
293040,"Serra Preta","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29304040] Prefeitura Municipal de Serra Preta - PMSP","Água; Res Sólidos","Atende integralmente",0,0,0,148,0,148,11,NA,NA,0,NA,NA,169,169,0,0,325,308,924,148,0,169,NA
293050,"Serrinha","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","Atende integralmente",5,71,85326,714,0,278,3,929,7148.7,0,NA,NA,712,712,0,0,38817,35711,107133,714,9,712,NA
293060,"Serrolândia","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29306040] PREFEITURA MUNICIPAL DE SERROLANDIA - PMS","Água; Res Sólidos","Atende integralmente",7,153,40878,521,2,424,0,NA,NA,0,NA,NA,483,483,0,0,2583,2343,7029,521,2,483,NA
293075,"Sítio do Mato","BA",2015,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293076,"Sítio do Quinto","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende integralmente",1,22,2226,772,0,71,1,NA,NA,0,NA,NA,180,394,0,0,765,699,2097,283,3,287,NA
293077,"Sobradinho","BA",2015,"[29307711] Empresa Municipal de Serviços de Água e Esgoto - EMSAE; [29307740] Prefeitura Municipal de Sobradinho - SIESP","Água e Esgoto; Res Sólidos","",3,36,6921,12,1,12,1,3543,1594,0,NA,NA,12,12,0,0,4431,4431,1993,12,0,12,NA
293080,"Souto Soares","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende integralmente",50,1200,1767,1736,0,1745,5,NA,NA,0,NA,NA,1788,1788,0,0,2975,2935,8805,193,2,168,NA
293090,"Tabocas do Brejo Velho","BA",2015,"[29309011] Prefeitura Municipal de Tabocas do Brejo Velho - PMTBV; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água; Água","",53,649,96089,2549,0,2418,92,NA,NA,0,NA,NA,3436,3430,0,0,850,779,2841,300,0,292,NA
293100,"Tanhaçu","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende integralmente",0,0,0,6202,1,4301,20,NA,NA,174930,NA,NA,6230,6230,105,2520,2014,1973,5919,522,5,474,NA
293105,"Tanque Novo","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende integralmente",5,39,3712,4935,12,3148,0,NA,NA,226300,NA,NA,3888,3888,73,1752,169,168,504,396,17,384,NA
293110,"Tanquinho","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende integralmente",17,186,2623,297,1,296,7,NA,NA,10116,NA,NA,306,306,36,864,996,987,2961,297,3,306,NA
293130,"Tapiramutá","BA",2015,"[29313011] Prefeitura Municipal de Tapiramutá - PMT; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29313040] Secretaria Municipal de Infraestrutura - SMI","Esgoto; Água; Res Sólidos","Atende integralmente",132,3168,3668,3536,11,3529,1,NA,NA,16065,NA,NA,3563,3563,131,3144,7498,7486,22486,382,13,325,NA
293150,"Teofilândia","BA",2015,"[29315011] Prefeitura Municipal de Teofilândia - PMT; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Esgoto; Água","Atende integralmente",0,0,0,582,5,581,2,100,10,0,NA,NA,459,459,0,0,2378,1998,NA,582,17,459,NA
293180,"Tremedal","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende integralmente",3,121,5064,6934,0,2798,2,NA,NA,0,NA,NA,3540,3540,0,0,910,890,2670,237,1,206,NA
293190,"Tucano","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","Atende integralmente",0,0,0,2710,19,743,1,369,963,1731925,NA,NA,974,1376,730,7665,5164,4718,14154,2553,8,1164,NA
293200,"Uauá","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende integralmente",4,57,22142,487,0,487,7,NA,NA,5664,NA,NA,444,444,1,27,8756,8144,24432,487,3,444,NA
293210,"Ubaíra","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29321040] Prefeitura Municipal - UBAÍRA","Água e Esgoto; Res Sólidos","Atende integralmente",0,0,0,3436,1,1063,8,1,96,0,NA,NA,4572,4572,0,0,3351,3046,9138,401,3,348,NA
293240,"Uibaí","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29324040] SECRETARIA MUNICIPAL DE OBRAS. TRANSPORTES E SERVIÇOS PÚBLICOS - SMO","Água; Res Sólidos","Atende integralmente",0,0,0,3983,0,3983,2,NA,NA,0,NA,NA,3897,3897,0,0,2490,2409,7227,424,8,297,NA
293245,"Umburanas","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende integralmente",9,216,2458,617,0,615,0,NA,NA,0,NA,NA,330,330,0,0,3669,3598,10794,251,2,234,NA
293260,"Urandi","BA",2015,"[29326040] Prefeitura Municipal de Urandi - PMU","Res Sólidos","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293280,"Utinga","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29328040] Prefeitura Municipal de Utinga - PMU","Água; Res Sólidos","Atende integralmente",0,0,0,3734,0,3699,47,NA,NA,852640,NA,NA,3432,3432,365,8760,3967,3784,11352,452,0,468,NA
293300,"Valente","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29330040] Prefeitura Municipal de Valente - pmv","Água; Res Sólidos","Atende integralmente",0,0,0,4325,3,3457,6,NA,NA,0,NA,NA,4200,4200,0,0,8201,7479,22437,677,5,679,NA
293305,"Várzea da Roça","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende integralmente",1,6,2734,212,0,208,13,NA,NA,0,NA,NA,204,204,0,0,1722,1372,4116,212,6,204,NA
293310,"Várzea do Poço","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29331040] PREFEITURA MUNICIPAL DE VÁRZEA DO POÇO - PMVP","Água; Res Sólidos","Atende integralmente",18,302,48600,212,6,122,4,NA,NA,0,NA,NA,180,180,0,0,1550,1456,4368,212,1,180,NA
293315,"Várzea Nova","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29331540] Prefeitura Municipal de Várzea Nova - PMVN","Água e Esgoto; Res Sólidos","Atende integralmente",4,96,3468,1013,0,761,36,18,119.15,3468,NA,NA,398,299,4,96,5471,5428,16284,405,0,302,NA
293330,"Vitória da Conquista","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29333040] SECRETARIA DE SERVIÇOS PÚBLICOS - SESEP","Água e Esgoto; Res Sólidos","Atende integralmente",13,296,239968,7145,52,5591,41,15,1347.23,0,NA,NA,5844,5844,0,0,68275,65909,197727,2402,31,2064,NA
293340,"Wagner","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende integralmente",0,0,0,2080,0,2013,1,NA,NA,121472,NA,NA,2604,2604,416,8736,1517,1392,4176,299,0,288,NA
293360,"Xique-Xique","BA",2015,"[29336011] Serviço Autônomo de Água e Esgoto - SAAE; [29336040] PREFEITURA DE XIQUE-XIQUE - PMXX","Água e Esgoto; Res Sólidos","",15,60,11236,365,0,730,365,0,0,11236,NA,NA,730,365,12,60,1,1,6,96,0,96,NA
310100,"Águas Vermelhas","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31010040] Prefeitura Municipal de Águas Vermelhas - PMAV","Água e Esgoto; Res Sólidos","Atende parcialmente",0,0,0,4182,3,4161,1,15,148.81,0,NA,NA,13291,13291,0,0,4069,3107,507007.16,674,2,516,NA
310170,"Almenara","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR","Água e Esgoto; Água","Atende parcialmente",53,620,NA,9898,6,9783,64,2468,42430.33,NA,NA,NA,9947,9491,53,371,29539,18334,NA,792,0,1008,NA
310270,"Cachoeira de Pajeú","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31027040] Prefeitura Municipal de Cachoeira de Pajeú - PMCP","Água; Res Sólidos","Atende parcialmente",5,39,NA,1950,0,1950,0,NA,NA,NA,NA,NA,3009,3009,2,15,96,83,NA,216,0,216,NA
310340,"Araçuaí","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31034040] Secretária Municipal de Desenvolvimento Urbano - SMDU","Água e Esgoto; Água e Esgoto; Res Sólidos","Atende parcialmente",47,398,NA,4549,5,4449,23,NA,NA,NA,NA,NA,5793,5430,3,72,14444,12900,NA,572,0,573,NA
310520,"Bandeira","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31052040] SECRETARIA MUNICIPAL DE OBRAS. SERVIÇOS E TRANSPORTES - SMOST","Água e Esgoto; Res Sólidos","Atende parcialmente",20,161,NA,1872,7,1872,41,NA,NA,NA,NA,NA,4752,4752,12,95,238,189,NA,288,0,432,NA
310650,"Berilo","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31065040] PREFEITURA MUNICIPAL DE B ERILO - PM","Água e Esgoto; Res Sólidos","Atende parcialmente",27,216,NA,374,0,488,0,NA,NA,NA,NA,NA,234,240,3,120,1952,1645,NA,499,0,220,NA
310665,"Berizal","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31066540] Prefeitura Municipal de Berizal - PMB","Água; Res Sólidos","Atende parcialmente",0,0,0,1287,1,1259,2,NA,NA,0,NA,NA,944,944,0,0,1277,981,111747.56,142,3,120,NA
310825,"Bonito de Minas","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água","Atende parcialmente",1,10,1200,533,0,169,0,NA,NA,0,NA,NA,484,484,0,0,1624,843,201477,169,0,120,NA
311270,"Capitão Enéas","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31127040] PREFEITURA MUNICIPAL - PMCE","Água e Esgoto; Res Sólidos","Atende parcialmente",8,56,3452,737,0,388,5,103,630.25,14551,NA,NA,688,688,151,1571,7364,6358,497606.11,341,0,323,NA
311300,"Caraí","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31130040] Prefeitura Municipal Caraí - PMC","Água e Esgoto; Res Sólidos","Atende parcialmente",9,76,NA,6659,22,6659,53,NA,NA,NA,NA,NA,13968,13968,2,17,2185,1287,NA,1230,0,1296,NA
311547,"Catuti","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31154740] Prefeitura Municipal de Catuti - PMC","Água e Esgoto; Res Sólidos","Atende parcialmente",1,7,950,7678,1580,7678,1069,4,6.3,4769,NA,NA,7019,7019,142,1821,1826,1554,131257.29,152,0,120,NA
311610,"Chapada do Norte","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR","Água","Atende parcialmente",127,780,NA,5160,0,5160,56,NA,NA,NA,NA,NA,6432,6432,10,64,414,366,NA,1632,0,2592,NA
311700,"Comercinho","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31170040] Prefeitura Municipal - PM","Água e Esgoto; Res Sólidos","Atende parcialmente",18,196,NA,2235,11,2235,0,NA,NA,NA,NA,NA,4968,4968,32,285,245,215,NA,648,0,648,NA
