"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","OS001...Execução.de.lavação.de.vias.e.praças.pelo.agente.público..Sim.Não.","OS003...Execução.de.limpeza.de.feiras.livres.ou.mercados.pelo.agente.público..Sim.Não.","OS004...Execução.de.limpeza.de.praias.pelo.agente.público..Sim.Não.","OS005...Execução.de.limpeza.de.bocas.de.lobo.pelo.agente.público..Sim.Não.","OS006...Execução.de.pintura.de.meios.fios.pelo.agente.público..Sim.Não.","OS007...Execução.de.limpeza.de.lotes.vagos.pelo.agente.público..Sim.Não.","OS008...Execução.de.remoção.de.animais.mortos.de.vias.publicas.pelo.agente.público..Sim.Não.","OS009...Execução.de.coleta.diferenciada.de.pneus.velhos.pelo.agente.público..Sim.Não.","OS010...Execução.de.diferenciada.de.pilhas.e.baterias.pelo.agente.público..Sim.Não.","OS011...Execução.de.coleta.de.resíduos.volumosos.inservíveis.de.pelo.agente.público..Sim.Não.","OS012...Execução.de.lavação.de.vias.e.praças.por.empresas.contratadas..Sim.Não.","OS014...Execução.de.limpeza.de.feiras.livres.ou.mercados.por.empresas.contratadas..Sim.Não.","OS015...Execução.de.limpeza.de.praias.por.empresas.contratadas..Sim.Não.","OS016...Execução.de.limpeza.de.bocas.de.lobo.por.empresas.contratadas..Sim.Não.","OS017...Execução.de.pintura.de.meios.fios.por.empresas.contratadas..Sim.Não.","OS018...Execução.de.limpeza.de.lotes.vagos.por.empresas.contratadas..Sim.Não.","OS019...Execução.de.remoção.de.animais.mortos.de.vias.públicas.por.empresas.contratadas..Sim.Não.","OS020...Execução.de.coleta.diferenciada.de.pneus.velhos.por.empresas.contratadas..Sim.Não.","OS021...Execução.de.coleta.diferenciada.de.pilhas.e.baterias.por.empresas.contratadas..Sim.Não.","OS022...Execução.de.coleta.de.resíduos.volumosos.inservíveis.por.empresas.contratadas..Sim.Não.","OS023...Execução.de.lavação.de.vias.e.praças.por.outros.agentes.diferentes.dos.citados..Sim.Não.","OS025...Execução.de.limpeza.de.feiras.livres.ou.mercados.por.outros.agentes.diferentes.dos.citados..Sim.Não.","OS026...Execução.de.limpeza.de.praias.por.outros.agentes.diferentes.dos.citados..Sim.Não.","OS027...Execução.de.limpeza.de.bocas.de.lobo.por.outros.agentes.diferentes.dos.citados..Sim.Não.","OS028...Execução.de.pintura.de.meios.fios.por.outros.agentes.diferentes.dos.citados..Sim.Não.","OS029...Execução.de.limpeza.de.lotes.vagos.por.outros.agentes.diferentes.dos.citados..Sim.Não.","OS030...Execução.de.remoção.de.animais.mortos.de.vias.públicas.por.outros.agentes.diferentes.dos.citados..Sim.Não.","OS031...Execução.de.coleta.diferenciada.de.pneus.velhos.por.outros.agentes.diferentes.dos.citados..Sim.Não.","OS032...Execução.de.coleta.diferenciada.de.pilhas.e.baterias.por.outros.agentes.diferentes.dos.citados..Sim.Não.","OS033...Execução.de.coleta.de.resíduos.volumosos.inservíveis.por.outros.agentes.diferentes.dos.citados..Sim.Não.","OS040...Execução.de.poda.de.árvores.pelo.agente.público..Sim.Não.","OS041...Execução.de.poda.de.árvores.por.empresas.contratadas..Sim.Não.","OS042...Execução.de.poda.de.árvores.por.outros.agentes.diferentes.dos.citados..Sim.Não.","OS043...Execução.de.outros.serviços.diferentes.dos.citados.pelo.agente.público..Sim.Não.","OS044...Execução.de.outros.serviços.diferentes.dos.citados.por.empresas.contratadas..Sim.Não.","OS045...Execução.de.outros.serviços.diferentes.dos.citados.por.outros.agentes..Sim.Não.","OS046...Outros.executores.especificar.","OS047...Execução.de.coleta.diferenciada.de.lâmpadas.fluorescentes.pelo.agente.público..Sim.Não.","OS048...Execução.de.coleta.diferenciada.de.lâmpadas.fluorescentes.por.empresas.contratadas..Sim.Não.","OS049...Execução.de.coleta.diferenciada.de.lâmpadas.fluorescentes.por.outros.agentes.diferentes.dos.citados..Sim.Não.","OS050...Execução.de.coleta.diferenciada.de.resíduos.eletrônicos.pelo.agente.público..Sim.Não.","OS051...Execução.de.coleta.diferenciada.de.resíduos.eletrônicos.por.empresas.contratadas..Sim.Não.","OS052...Execução.de.coleta.diferenciada.de.resíduos.eletrônicos.por.outros.agentes.diferentes.dos.citados..Sim.Não.","OS053...Outros..especificar...Sim.Não."
312235,"Divisa Alegre","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
312245,"Divisópolis","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31224540] SECRETARIA MUNICIPAL DE LIMPEZA URBANA - MG","Água e Esgoto; Res Sólidos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
312430,"Espinosa","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31243040] Prefeitura Municipal - PM","Água; Res Sólidos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
312560,"Felisburgo","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31256040] PREFEITURA MUNICIPAL DE FELISBURGO - PMF","Água e Esgoto; Res Sólidos","Não","Sim","Não","Sim","Sim","Sim","Sim","Sim","Sim","Sim","","","","","","","","","","","","","","","","","","","","","Sim","","","Não","","","","Sim","","","Sim","","",""
312650,"Francisco Badaró","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31265040] Prefeitura Municipal de Francisco Badaró - PMFB","Água; Res Sólidos","Sim","Sim","Não","Sim","Sim","Sim","Sim","Sim","Não","Sim","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Não","Sim","Não","Não","Não","Não","Sim","Sim","Não","Não","Não","Sim","Não","Sim","Não","Não","Não","Poucos da população","Não","Não","Não","Não","Não","Não",""
312670,"Francisco Sá","MG",2015,"[31267011] Serviço Autônomo de Água e Esgoto - SAAE; [31267040] Prefeitura Municipal - PMFcSa","Água e Esgoto; Res Sólidos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
312707,"Fruta de Leite","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR","Água","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
312733,"Gameleiras","MG",2015,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
312780,"Grão Mogol","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31278040] Prefeitura Municipal de Grão Mogol - PMGM","Água e Esgoto; Água; Res Sólidos","Sim","Sim","Não","Sim","Sim","Não","Sim","Não","Não","Sim","","","","","","","","","","","","","","","","","","","","","Sim","","","Não","","","","Não","","","Não","","",""
312965,"Ibiracatu","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
313065,"Indaiabira","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31306540] secretaria de obras - secretaria de obras","Água e Esgoto; Res Sólidos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
313210,"Itacarambi","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31321040] PREFEITURA MUNICIPAL DE ITACARAMBI - PMI","Água e Esgoto; Res Sólidos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
313330,"Itaobim","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31333040] PREFITURA MUNICÍPAL DE ITATOBIM - pm","Água e Esgoto; Água; Res Sólidos","Não","Sim","Não","Sim","Sim","Não","Sim","Sim","Não","Sim","","","","","","","","","","","","","","","","","","","","","Sim","","","Não","","","","Não","","","Não","","",""
313400,"Itinga","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31340040] PREFEITURA MUNICIPAL DE ITINGA - PM ITINGA","Água e Esgoto; Res Sólidos","Sim","Sim","Sim","","Sim","","Sim","Sim","Sim","Sim","","","","","","","","","","","","","","","","","","","","","Sim","","","","","","","Sim","","","Sim","","",""
313470,"Jacinto","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR","Água e Esgoto; Água","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
313505,"Jaíba","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31350540] SECRETARIA MUNICIPAL DE OBRAS - PMJ","Água e Esgoto; Res Sólidos","Não","Sim","Sim","Sim","Sim","Sim","Sim","Não","Não","Sim","Não","Não","Não","Não","Não","Não","Não","Não","Não","Sim","Não","Não","","Não","Não","Não","Não","Não","Não","Sim","Sim","Não","Não","","","","","Não","Não","Não","Não","Não","Não",""
313510,"Janaúba","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31351040] PREFEITURA MUNICIPAL - PMJ","Água e Esgoto; Res Sólidos","Sim","Sim","Sim","Sim","Sim","Sim","Sim","","Não","Não","","","","","","","","","","","","","","","","","","Sim","","","Sim","","","Não","","","","Não","","","Não","","",""
313520,"Januária","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31352040] Prefeitura Municipal de Januária MG - PMJ","Água e Esgoto; Res Sólidos","Não","Sim","Sim","Sim","Sim","Não","Sim","Sim","Não","Sim","Não","Não","Sim","Sim","Sim","Não","Não","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Sim","Não","Sim","Sim","Sim","Não","Sim","Não","Não","Não","","Não","Não","Não","Não","Não","Sim",""
313535,"Japonvar","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31353540] Prefeitura Municipal de Japonvar - PMJ","Água; Res Sólidos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
313545,"Jenipapo de Minas","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR","Água e Esgoto","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
313580,"Jequitinhonha","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31358040] SECRETARIA MUNICIPAL DE OBRAS.VIAÇÃO E SERVIÇOS URBANOS - SMOVSU","Água e Esgoto; Água; Res Sólidos","","Sim","Sim","Sim","Sim","Não","Sim","Sim","Sim","Não","Não","Sim","Não","Não","Sim","Não","Não","Não","Não","Não","","","","","","","","","","","Sim","Não","","Não","Não","","","Sim","Não","","Não","Não","",""
313600,"Joaíma","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR","Água e Esgoto; Água","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
313650,"Jordânia","MG",2015,"[31365011] Prefeitura Municipal de Jordania - PMJ; [31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31365040] SECRETARIA MUNICIPAL DE OBRA E SERVIÇOS PUBLICOS - SEMOSP","Esgoto; Água; Res Sólidos","Sim","Sim","Não","Sim","Sim","Sim","Sim","Não","Não","Sim","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Sim","Não","Não","Sim","Não","Não","","Não","Não","Não","Não","Não","Não","Limpeza de margens do córrego"
313652,"José Gonçalves de Minas","MG",2015,"[31365211] Prefeitura Municipal de José Gonçalves de Minas - PMJGM; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31365240] Secretaria Municipal de Transporte. Obras e Serviços Públicos - SMTOS","Esgoto; Água e Esgoto; Res Sólidos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
313657,"Josenópolis","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31365740] Prefeitura Municipal de Josenópolis - MG","Água e Esgoto; Res Sólidos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
313695,"Juvenília","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água e Esgoto","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
313865,"Lontra","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água e Esgoto","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
313925,"Mamonas","MG",2015,"[31392540] Prefeitura Municipal de Mamonas - PMM","Res Sólidos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
313930,"Manga","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31393040] Secretaria Municipal de Obras e Serviços Urbanos - SMOS","Água e Esgoto; Res Sólidos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
314055,"Mata Verde","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31405540] Prefeitura Municipal de Mata Verde - PMMV","Água e Esgoto; Res Sólidos","","Sim","","Sim","Sim","","Sim","","","Sim","","","","","","","","","","","","","","","","","","","","","Sim","","","","","","","","","","","","",""
314085,"Matias Cardoso","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
314100,"Mato Verde","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
314140,"Medina","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR","Água e Esgoto; Água","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
314225,"Miravânia","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31422540] Prefeitura Municipal de Miravânia - PMM","Água; Res Sólidos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
314270,"Montalvânia","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31427040] Prefeitura Municipal - PMM","Água e Esgoto; Res Sólidos","Não","Sim","Não","Não","Sim","Sim","Sim","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Não","Não","","Não","Não","Não","Não","Não","Não",""
314290,"Monte Azul","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31429040] SECRETARIA MUNICIPAL DE ASSISTENCIA SOCIAL MONTE AZUL - SMAS","Água e Esgoto; Res Sólidos","Sim","Sim","Não","Sim","Sim","Não","Sim","Não","Não","Sim","","","","","","","","","","","","","","","","","","","","","Sim","","","Não","","","","Não","","","Não","","",""
314315,"Monte Formoso","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31431540] Secretaria Municipal de Obras Públicas - SMOP","Água e Esgoto; Res Sólidos","Não","Não","Não","Não","Não","Não","Sim","Sim","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Sim","Não","","Não","Não","","Não","Não","Não","Não","Não","Não",""
314345,"Montezuma","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31434540] Secretaria Municipal de Obras e Urbanismo - SMOU","Água; Res Sólidos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
314465,"Ninheira","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31446540] Prefeitura Municipal de Ninheira - PMN","Água; Res Sólidos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
314505,"Nova Porteirinha","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31450540] Prefeitura Municipal de Nova Porteirinha - PM","Água e Esgoto; Res Sólidos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
314530,"Novo Cruzeiro","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31453040] PREFEITURA MUNICIPAL DE NOVO CRUZEIRO - PMNC","Água e Esgoto; Água e Esgoto; Res Sólidos","Sim","Sim","Não","Sim","Sim","Não","Sim","Sim","Não","Sim","","","","","","","","","","","","","","","","","","","","","Sim","","","Não","","","","Não","","","Não","","",""
314537,"Novorizonte","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR","Água e Esgoto","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
314625,"Padre Carvalho","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR","Água e Esgoto","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
314630,"Padre Paraíso","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31463040] Prefeitura Municipal de Padre Paraíso - PMPP","Água; Res Sólidos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
314655,"Pai Pedro","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31465540] PREFEITURA MUNICIPAL DE PAI PEDRO - PMPP","Água; Res Sólidos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
314795,"Patis","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31479540] Prefeitura Municipal de Patis - PMP","Água; Res Sólidos","Não","Sim","Não","Não","Sim","Sim","Não","Sim","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Não","Não","","Não","Não","Não","Não","Não","Não",""
314870,"Pedra Azul","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31487040] prefeitura municipal de pedra azul - PMPA","Água e Esgoto; Res Sólidos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
314915,"Pedras de Maria da Cruz","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31491540] Prefeitura Municipal de Pedras de Maria da Cruz - PMPMC","Água; Res Sólidos","Não","Não","Não","Não","Sim","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Não","Não","","Não","Não","Não","Não","Não","Não",""
315217,"Ponto dos Volantes","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR","Água","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
315220,"Porteirinha","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31522040] Secretaria de Meio Ambiente e Turismo - SMATUR","Água e Esgoto; Res Sólidos","Não","Sim","Não","Sim","Sim","Não","Sim","Sim","Sim","Sim","","","","","","","","","","","","","","","","","","","","","Sim","","","Sim","","","","Sim","","","Sim","","","Material de construção civil"
315450,"Riacho dos Machados","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31545040] Prefeitura Municipal de Riacho Dos Machados - PMRM","Água e Esgoto; Res Sólidos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
315560,"Rio Pardo de Minas","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31556040] PREFEITURA MUNICIPAL DE RIO PARDO DE MINAS - MG - PMRPM","Água e Esgoto; Res Sólidos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
315650,"Rubelita","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31565040] Prefeitura Municipal de Rubelita - PMR","Água e Esgoto; Res Sólidos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
315660,"Rubim","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
315700,"Salinas","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31570040] Prefeitura Municipal de Salinas - PMS","Água e Esgoto; Água e Esgoto; Res Sólidos","Não","Sim","Não","Sim","Sim","Não","Sim","Não","Sim","Sim","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Não","Sim","Não","Sim","","","","","Não","Não","Não","Não","Não","Não",""
