"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","IN001_AE...Densidade.de.economias.de.água.por.ligação..econ.lig.","IN009_AE...Índice.de.hidrometração..percentual.","IN010_AE...Índice.de.micromedição.relativo.ao.volume.disponibilizado..percentual.","IN011_AE...Índice.de.macromedição..percentual.","IN013_AE...Índice.de.perdas.faturamento..percentual.","IN014_AE...Consumo.micromedido.por.economia..m..mês.econ.","IN017_AE...Consumo.de.água.faturado.por.economia..m..mês.econ.","IN020_AE...Extensão.da.rede.de.água.por.ligação..m.lig.","IN022_AE...Consumo.médio.percapita.de.água..l.hab.dia.","IN023_AE...Índice.de.atendimento.urbano.de.água..percentual.","IN025_AE...Volume.de.água.disponibilizado.por.economia..m..mês.econ.","IN028_AE...Índice.de.faturamento.de.água..percentual.","IN043_AE...Participação.das.economias.residenciais.de.água.no.total.das.economias.de.água..percentual.","IN044_AE...Índice.de.micromedição.relativo.ao.consumo..percentual.","IN049_AE...Índice.de.perdas.na.distribuição..percentual.","IN050_AE...Índice.bruto.de.perdas.lineares..m..dia.Km.","IN051_AE...Índice.de.perdas.por.ligação..l.dia.lig.","IN052_AE...Índice.de.consumo.de.água..percentual.","IN053_AE...Consumo.médio.de.água.por.economia..m..mês.econ.","IN055_AE...Índice.de.atendimento.total.de.água..percentual.","IN057_AE...Índice.de.fluoretação.de.água..percentual.","IN058_AE...Índice.de.consumo.de.energia.elétrica.em.sistemas.de.abastecimento.de.água..kWh.m.."
291995,"Maetinga","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29199540] Prefeitura Municipal de Maetinga - PMM","Água; Res Sólidos",1.04,97.33,71.12,100,-7.96,7.6,11.3,26,91.9,100,11.9,107.96,93.19,92.34,22.98,2.87,81.55,77.02,8,84.34,58.79,1.32
292000,"Maiquinique","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",1.01,98.59,66,100,7.51,8.5,11.7,8.3,100.4,93,12.7,92.49,93,98.53,33.02,14.87,138.54,66.98,8.5,73.27,82.7,0.46
292010,"Mairi","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29201040] SECRETARIA DE INFRAESTRUTURA - SINFRA","Água; Res Sólidos",1,98.19,99.03,100,-19.91,5.7,7.4,10.1,62.4,100,5.6,119.91,95.64,98.87,NA,NA,NA,100.1,5.6,60.5,0,1.14
292020,"Malhada","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",1.05,100,86.85,100,-13.17,9.3,12.1,16.7,91,98,12.7,113.17,90.36,98.36,11.7,2.33,43.36,88.3,9.4,55.42,48.97,0.26
292030,"Malhada de Pedras","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29203040] PREFEITIRA MUNICIPAL DE MALHADA DE PEDRAS - PMMP","Água; Res Sólidos",1.01,97.87,71.48,100,5.78,9.2,11.9,10.4,100.5,100,12.6,94.22,92.55,96.43,25.87,9.73,108.67,74.13,9.4,42.65,83.72,0.05
292040,"Manoel Vitorino","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",1.01,99.91,83.93,90.14,-24.72,7.5,11.1,9,80.3,92.8,8.9,124.72,93.75,98.59,14.87,4.27,44.17,85.13,7.6,47.49,100,3.29
292050,"Maracás","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29205040] Prefeitura Municipal de Maracás - PMM","Água; Res Sólidos",1,98.77,78.68,89.58,-31.03,6.6,10.9,9.4,83.3,78.7,8.3,131.03,95.32,96.03,18.07,4.13,49.61,81.93,6.8,63.37,96.83,2.23
292080,"Marcionílio Souza","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29208040] SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO - PMMS","Água; Res Sólidos",1,99.96,86.68,100,-23.79,7.9,11.2,11.5,87.3,100,9.1,123.79,94.77,93.6,7.39,1.64,22.09,92.61,8.4,69.57,100,0.92
292105,"Matina","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",1.03,99.96,77.55,100,-3.4,8.9,11.9,12.7,83.6,100,12.4,103.4,93.66,97.8,20.71,5.9,80.16,79.29,9.1,40.04,92.11,0.01
292120,"Miguel Calmon","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",1.02,99.9,100,48.47,-4.83,7,7.6,8.7,85,100,7.2,104.83,93.7,97.3,NA,NA,NA,101.84,7.2,72.94,100,1.26
292130,"Milagres","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29213040] Prefeitura Municipal de Milagres - PMM","Água; Res Sólidos",1.02,100,65.88,100,-1.91,7.5,11.6,20.3,91.4,100,12.2,101.91,92.77,98.23,32.93,5.38,126.02,67.07,7.7,87.22,100,1.72
292140,"Mirangaba","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",1.02,95.8,78.97,100,-25.03,7.3,11.1,20.1,83.6,37.6,8.8,125.03,95.06,87.31,9.56,1.22,28.26,90.44,8,18.18,0,3.06
292145,"Mirante","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29214540] PREFEITURA MUNICIPAL DE MIRANTE - PMM","Água; Res Sólidos",1.01,94.72,66.16,100,-19.92,6.4,11,11.7,76.9,100,9.1,119.92,92.88,86.03,23.09,5.41,70.2,76.91,7,27.66,100,0.61
292150,"Monte Santo","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29215040] Prefeitura Municipal de Monte Santo - PMMS","Água; Res Sólidos",1.01,99.51,50.75,100,33.02,6.8,7.9,15.3,71.7,100,13.7,66.98,96.87,95.09,37.94,12.24,205.31,62.06,7.1,34.68,0,1.69
292160,"Morpará","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29216040] Prefeitura Municipal de Morpará - PMM","Água; Res Sólidos",1.01,99.88,70.9,100,-1.38,8,11.4,46.1,88,100,11.3,101.38,93.51,99.2,28.53,2.11,106.82,71.47,8,69.58,100,0.58
292170,"Morro do Chapéu","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29217040] Prefeitura Municipal de Morro do Chapéu - PMMC","Água e Esgoto; Res Sólidos",1.02,96.96,74.26,100,-19.86,7,11,6.5,83.8,100,9.2,119.86,93.27,86.71,14.36,6.01,44.41,85.64,7.9,63.68,94.42,0.97
292180,"Mortugaba","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29218040] Prefeitura Municipal de Mortugaba - PMM","Água; Res Sólidos",1.04,100,82.92,100,-25.35,7.3,11,31.3,81,100,8.8,125.35,90.73,98.5,15.81,1.4,47.64,84.19,7.4,57.46,41.38,0.84
292190,"Mucugê","BA",2015,"[29219011] Prefeitura Municipal de Mucugê - PMM; [29219040] Prefeitura Municipal de Mucugê - PMM","Água e Esgoto; Res Sólidos",1,0,0,60.03,100,NA,0,33.6,154,100,10.5,0,100,0,22.69,2.34,78.55,77.31,8.1,100,60.03,1.6
292205,"Mulungu do Morro","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29220540] Secretaria Municipal de Infraestrutura e Serviços Públicos - SECINSP","Água; Res Sólidos",1,99.5,78.92,100,-27.95,6.7,10.7,36.8,86.5,100,9.8,127.95,96.99,77.95,NA,NA,NA,101.24,8.5,58.16,47.87,3.92
292210,"Mundo Novo","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29221040] Prefeitura Municipal de Mundo Novo - PMMN","Água; Res Sólidos",1,95.46,45.85,78.37,38.49,6,5.8,23.3,60.9,99.9,12.7,61.51,95.62,90.81,35.49,7.44,203.65,64.51,6.3,66.08,0,0.94
292225,"Muquém de São Francisco","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",1.01,99.94,71.43,100,3.77,8.7,11.7,33.1,86.3,100,13,96.23,95.51,97.01,26.36,2.81,106.43,73.64,9,23.04,85.18,2.01
292265,"Nordestina","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29226540] PREFEITURA MUNICIPAL DE NORDESTINA - PMN","Água; Res Sólidos",1,99.34,49.22,100,32.21,6.5,7.9,26.7,69.2,100,13.4,67.79,95.97,94.95,39.18,7.06,207.13,60.82,6.8,70.4,0,1.68
292270,"Nova Canaã","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",1.02,99.84,63.24,100,5.17,7.5,11.2,9.4,89.3,100,11.9,94.83,92.82,95.69,33.91,13.12,135.05,66.09,7.8,43.62,11.3,0.46
292273,"Nova Fátima","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",1.04,99.7,98.38,100,-46.32,7.6,11.3,3.6,102.1,100,8.2,146.32,88.09,96.88,NA,NA,NA,101.55,7.8,100,66.04,0.12
292280,"Nova Itarana","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29228040] PREFEITURA MUNICIPAL DE NOVA ITARANA - PMNI","Água; Res Sólidos",1.04,100,56.28,100,6.11,6.6,11,21.8,69.2,100,12.4,93.89,95.28,98.36,42.79,6.89,170.17,57.21,6.7,53.53,49.2,1.8
292285,"Nova Redenção","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",1,100,68.39,100,-8.82,7,11.1,19.6,73.8,100,10.5,108.82,94.97,93.29,26.69,4,89.57,73.31,7.5,68.61,100,2.27
292290,"Nova Soure","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",1.02,99.98,75.36,100,-11.83,7.6,11.3,11.9,85.2,100,10.1,111.83,93.37,97.35,22.59,5.79,76.81,77.41,7.8,54.08,48.86,0.64
292303,"Novo Horizonte","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",1,100,NA,NA,NA,0,0,0,0,5.5,0,NA,95.77,NA,NA,NA,0,NA,0,1.81,NA,NA
292305,"Novo Triunfo","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29230540] PREFEITURA MUNICIPAL - PMNT","Água; Res Sólidos",1.01,100,73.17,100,-26.7,6.3,10.8,5.7,54.7,93.9,8.8,126.7,95.45,97.79,25.18,12.06,71.13,74.82,6.4,46.81,10.09,1.51
292310,"Olindina","BA",2015,"[29231011] Prefeitura Municipal de Olindina - PMO; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29231040] SECRETARIA MUNICIPAL DE OBRAS E SERVIÇOS URBANOS - SESUR","Esgoto; Água; Res Sólidos",1.01,99.45,88.33,100,-23.69,8.5,11.8,8.3,92.6,100,9.8,123.69,95.04,95.26,7.27,2.5,22.93,92.73,8.8,55.33,27.99,0.83
292320,"Oliveira dos Brejinhos","BA",2015,"[29232011] Sistema Autônomo de Água e Esgotos - SAAE; [29232040] Prefeitura Municipal de Oliveira dos Brejinhos - PMOB","Água; Res Sólidos",1.13,41.9,50.07,100,0,12,8.9,16.2,142.6,99.9,8.9,100,89.9,50.07,0,0,0,100,8.9,30.11,0,0
292335,"Ourolândia","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",1.01,98.23,77.29,100,-15.26,7.7,11.3,6.9,86.2,100,10,115.26,94.95,94.8,18.47,7.62,60.21,81.53,8,43.66,100,1.68
292340,"Palmas de Monte Alto","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29234040] Prefeitura Municipal de Palmas de Monte Alto - PMPMA","Água; Res Sólidos",1.06,100,82.3,100,-9.16,9,12,12.6,96.7,100,12.2,109.16,90.81,97.81,15.86,4.46,60.78,84.14,9.2,48.78,91.8,0.05
292350,"Palmeiras","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",1.01,98.54,60.32,100,7.91,7.5,11.3,4.3,82.5,91.7,12.2,92.09,95.15,95.2,36.64,31.08,148.13,63.36,7.8,57.1,0,1.09
292360,"Paramirim","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29236040] Secretaria Municipal de Infraestrutura - SMI","Água; Res Sólidos",1.07,100,80.9,100,-6.53,9.1,12,22.5,98.8,100,12.3,106.53,88.04,99.33,18.55,2.99,73.45,81.45,9.2,100,99.18,1.12
292370,"Paratinga","BA",2015,"[29237040] Prefeitura Municipal de Paratinga - PMP","Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292380,"Paripiranga","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29238040] PREFEITURA MUNICIPAL DE PARIPIRANGA - PMP","Água; Res Sólidos",1.01,99.68,55.74,0,12.71,7.1,11.1,10.8,76.8,100,13,87.29,96.22,96.57,42.28,15.35,179.52,57.72,7.4,67.14,0,0.82
292400,"Paulo Afonso","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",1.09,99.94,60.27,100,28.78,9.7,10.9,7.9,105.9,98.6,16.5,71.22,91.96,98.9,35.29,26.07,225.66,64.71,9.8,87.59,0,0.43
292405,"Pé de Serra","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",1,100,92.19,95.64,-45.43,7,11.1,11.4,89.4,100,7.9,145.43,94.11,89.28,NA,NA,NA,103.26,7.9,61.01,95.64,0.89
292420,"Pedro Alexandre","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",1,100,68.86,100,-2.34,7.6,11.4,40.5,72.6,100,13.6,102.34,96.46,97.65,29.28,2.41,107.9,70.72,7.8,31.41,0,1.24
292430,"Piatã","BA",2015,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292440,"Pilão Arcado","BA",2015,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292450,"Pindaí","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29245040] Prefeitura Municipal de Pindai - PMP","Água; Res Sólidos",1.09,100,71.97,100,6.35,9.3,12.1,22.8,101.6,95,13.3,93.65,88.34,98.88,27.21,4.91,125.68,72.79,9.4,26.24,92.41,2.52
292460,"Pindobaçu","BA",2015,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292465,"Pintadas","BA",2015,"[29246511] Prefeitura Municipal de Pintadas - PMP; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29246540] Prefeitura Municipal de Pintadas - PMP","Esgoto; Água; Res Sólidos",1.01,98.44,91.01,100,-19.91,7.1,9.2,12.7,81,100,7.7,119.91,93.01,90.89,NA,NA,NA,100.12,7.7,63.6,80.74,1.39
292470,"Piripá","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29247040] Prefeitura Municipal de Piripá - PMP","Água; Res Sólidos",1.02,98.18,68.26,100,-12.89,6.7,11,8.8,76.1,100,9.7,112.89,92.77,94.58,27.83,9.31,90.74,72.17,7,51.17,82.15,0.24
292480,"Piritiba","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",1.01,98.93,46.78,77.77,40.55,6.5,6.2,19.7,76.8,97.3,13.9,59.45,93.9,92.63,36.87,10.08,223.93,63.13,6.9,72.49,8.25,0.79
292490,"Planaltino","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29249040] Prefeitura Municipal de Planaltino - PMP","Água; Res Sólidos",1,100,83.73,92.55,-39.01,6.4,10.6,7.8,68.8,100,7.8,139.01,95.83,98.48,14.97,4.23,37.66,85.03,6.5,44.8,100,1.87
292500,"Planalto","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29250040] Prefeitura Municipal de Planalto - PMP","Água; Res Sólidos",1.01,99.06,63.55,100,2.24,7.3,11.1,15.4,76.7,100,11.4,97.76,94.94,96.91,34.42,7.61,129.69,65.58,7.4,70.73,66.13,1.28
292510,"Poções","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",1.03,98.67,75.72,100,-4.13,7.8,10.7,12.6,90,100,10.3,104.13,91.52,95.51,19.36,5.3,71.74,80.64,8.1,86.03,100,0.38
292525,"Ponto Novo","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",1,97.97,42.3,100,39.7,4.8,6,27,56.5,100,11.2,60.3,96.12,93.38,46.98,6.65,201.94,53.02,5.1,99.23,100,0.86
292540,"Potiraguá","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29254040] Prefeitura Municipal de Potiraguá - PMP","Água; Res Sólidos",1.01,74.86,44.02,100,18.12,8,11.2,9.6,122.6,89.9,13.7,81.88,93.79,59.75,26.32,10.88,119.41,73.68,10,86.11,51.34,0.6
292560,"Presidente Dutra","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29256040] Prefeitura Municipal de Presidente Dutra - PMPDBA","Água; Res Sólidos",1.01,94.81,62.33,100,9.31,8.2,11.3,14.3,96.5,100,12.5,90.69,94.58,93.6,33.4,8.64,137.4,66.6,8.3,100,45.43,2.96
292570,"Presidente Jânio Quadros","BA",2015,"[29257011] Prefeitura Municipal de Presidente Jânio Quadros - PMPJQ; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29257040] PRESIDENTE JÂNIO QUADROS PREFEITURA - PMPJQ","Esgoto; Água; Res Sólidos",1.02,96.79,76.69,100,-18.74,7.2,10.8,20.3,82.1,100,9.1,118.74,92.83,92.09,16.73,2.23,51.11,83.27,7.6,44.16,100,1.1
292580,"Queimadas","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",1.01,98.78,72.43,96.7,-13.98,8.6,13.3,11.2,96.7,100,11.8,113.98,93.99,95.03,23.78,7.26,92.11,76.22,8.9,59.69,51.3,1.35
292590,"Quijingue","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29259040] SECRETARIA MUNICIPAL DE INFRAESTRUTURA. DESENVOLVIMENTO URBANO E TRANSPORTES - SEINFRA","Água; Res Sólidos",1.01,97.71,61.17,100,16.2,7.4,9.6,27.1,76.9,100,12.1,83.8,95.43,93.48,30.1,4.54,135.65,69.9,7.7,65.94,0,1.2
292593,"Quixabeira","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",1,97.84,59.11,70.36,-22.25,5.2,10.5,15.4,64.3,100,8.6,122.25,96.81,92.57,36.15,5.9,102.61,63.85,5.5,84.33,0,1.35
292595,"Rafael Jambeiro","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",1.06,98.47,62.12,100,8.44,7.9,11.5,21.4,86.2,100,13.2,91.56,90.56,98.48,36.92,6.48,161.3,63.08,7.9,46.31,57.32,1.11
292600,"Remanso","BA",2015,"[29260011] Serviço Autônomo de Água e Esgoto - SAAE; [29260040] PREFEITURA MUNICIPAL DE REMANSO - PMR","Água e Esgoto; Res Sólidos",1,61.8,84.97,100,20.45,32.9,24,9.7,411.5,73.6,30.4,79.55,100,100,15.03,15.39,148.79,84.97,25.6,44.36,100,0.26
292610,"Retirolândia","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",1.02,100,47.94,100,23.3,6.7,10.7,7,75.7,100,14.3,76.7,97.96,96.76,49.79,27.75,236.14,50.21,6.9,75.96,0,0.98
292630,"Riachão do Jacuípe","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29263040] Prefeitura Municipal de Riachão do Jacuipe - PMRJ","Água e Esgoto; Res Sólidos",1.01,100,80.06,100,-12.11,8.3,11.6,10.8,100.2,100,10.5,112.11,92.44,97.26,17.59,5.04,60.78,82.41,8.5,82.7,76.7,0.51
292640,"Riacho de Santana","BA",2015,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292650,"Ribeira do Amparo","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",1.02,99.82,57.4,90.78,17.13,8.2,11.8,7.9,90,84.7,14.3,82.87,91.86,95.17,39.68,19.57,189.79,60.32,8.6,11.4,0,0.41
292660,"Ribeira do Pombal","BA",2015,"[29266011] Prefeitura Municipal de Ribeira do Pombal - PMRP; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29266040] Prefeitura Municipal de Ribeira do Pombal - PMRP","Esgoto; Água; Res Sólidos",1.02,99.96,69.78,98.3,-0.57,8.1,11.7,10.1,91.5,100,11.6,100.57,93.08,97.81,28.66,10.31,111.39,71.34,8.3,75.8,1.73,0.55
292665,"Ribeirão do Largo","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",1,99.28,74.26,100,-2.91,7.9,10.9,8.5,96.3,0,10.7,102.91,94.2,90.98,18.38,7.48,63.93,81.62,8.6,4.93,100,0
292670,"Rio de Contas","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",1.01,95.17,56.42,100,13.48,7.8,11.4,14.1,90.6,100,13.2,86.52,92.1,89.49,36.95,10.23,161.25,63.05,8.3,51.87,55.18,0.53
292680,"Rio do Antônio","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",1.06,99.99,69.89,100,0.61,8,11.3,11.7,90,100,11.5,99.39,92.56,91.09,23.27,7.06,92.25,76.73,8.8,75.99,0,2.09
292690,"Rio do Pires","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29269040] Prefeitura Muinicipal de Rio do Pires - PMRP","Água; Res Sólidos",1.06,100,76.72,100,-6.5,8.1,11.3,10.9,87.8,100,11.3,106.5,89.84,99.54,22.93,7.18,85.08,77.07,8.2,52.84,31.55,0.97
292710,"Rodelas","BA",2015,"[29271011] Prefeitura Municipal de Rodelas - PMR; [29271040] SECRETARIA DE OBRAS E INFRAESTRUTURA - SECINFRA","Água e Esgoto; Res Sólidos",1,0,0,100,100,NA,0,9.7,66.1,89,10,0,100,0,28.02,8.48,92.47,71.98,7.2,89.03,0,0.04
292720,"Ruy Barbosa","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",1.01,99.84,67.53,99.44,-0.7,7.6,11.3,9.5,85.7,100,11.4,100.7,93.69,95.61,29.37,10.25,108.85,70.63,7.9,78.25,97.6,1.59
292750,"Santa Bárbara","BA",2015,"[29275011] Prefeitura Municipal de Santa Bárbara - PMSB; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29275040] Prefeitura Municipal de Santa Barbara - Ba","Esgoto; Água; Res Sólidos",1.02,100,35.45,100,41.35,6.6,10.9,10.3,72.1,100,19.2,58.65,96.48,93.3,61.98,26.65,384.42,38.02,7.1,63.81,33.24,1.04
292760,"Santa Brígida","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29276040] PREFEITUTA MUNICIPAL DE SANTA BRIGIDA - PMSB","Água e Esgoto; Res Sólidos",1.02,100,55.71,100,15.92,7.6,11.4,21.4,80.1,100,15.9,84.08,94.55,98.69,43.55,8.37,199.22,56.45,7.7,64.17,100,0.08
292790,"Santa Inês","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29279040] PREFEITURA MUNICIPAL DE SANTA INES - PMSI","Água e Esgoto; Res Sólidos",1,99.7,72.51,90.6,-14.63,7.3,11.5,11.4,86.5,89.9,10.1,114.63,94.85,97.42,25.57,6.11,84.55,74.43,7.5,82.54,100,1.86
292800,"Santaluz","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",1.01,99.91,68.33,97.43,-9.94,6.2,9.9,9.2,66.1,100,9.1,109.94,94.58,96.99,29.54,8.62,88.67,70.46,6.3,80.57,82.01,1.56
292820,"Santana","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",1.02,100,79.34,100,-9.29,8.6,11.9,25.9,94.1,100,11.2,109.29,92.65,98.47,19.42,2.57,70.67,80.58,8.8,72.11,98.48,1.57
292830,"Santanópolis","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",1.02,99.97,42.67,100,36.97,7.3,10.8,10.3,79.6,100,17.7,63.03,96.79,94.34,54.74,23.81,312.57,45.26,7.7,50.74,41.31,1.06
292850,"Santa Teresinha","BA",2015,"[29285011] Prefeitura Municipal de Santa Teresinha - PMST; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Esgoto; Água",1.05,100,73.09,100,-2.19,8.6,12,22.1,98.2,100,12.5,102.19,93.39,98.74,25.98,4.16,105.44,74.02,8.7,72.79,100,1.81
292880,"Santo Estêvão","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29288040] Secretaria de Obras. Serviços Públicos e Meio Ambiente - SEOBS","Água e Esgoto; Res Sólidos",1.01,98.36,54.43,100,21.44,7.9,11.2,6.1,82.8,100,14.5,78.56,95.75,95.07,42.75,26.74,202.26,57.25,8.2,78.69,36.81,1.72
292895,"São Domingos","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",1.01,100,94.32,100,-48.3,7.3,11.5,11.5,98.6,100,7.8,148.3,89.63,93.76,NA,NA,NA,100.6,7.8,90.89,100,0.44
292905,"São Félix do Coribe","BA",2015,"[29290511] Serviço Autônomo de Água e Esgoto - SAAE","Água",1,99.83,70.63,100,12.29,11.2,13.9,7.6,142.9,84,15.9,87.71,93.74,96.2,26.32,15.86,138.46,73.68,11.6,81.14,100,0.83
292925,"São Gabriel","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29292540] PREFEITURA MUNICIPAL DE SÃO GABRIEL - PMSG","Água; Res Sólidos",1.01,99.3,70.43,100,3.24,8.4,11.4,14.2,92.8,100,11.9,96.76,95.39,94.29,25.3,6.55,98.95,74.7,8.8,94.37,58.9,2.99
292937,"São José do Jacuípe","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",1.01,99.72,86.02,87.92,-36.76,6.8,10.9,8.3,85.5,100,7.9,136.76,95.82,92.12,6.63,1.92,17.45,93.37,7.4,79.3,0,5.73
292970,"Sátiro Dias","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",1.01,94.76,63.72,86.16,-14.04,6.5,11.1,6.8,87.6,100,9.7,114.04,93.09,73.35,13.13,5.46,42.48,86.87,8.4,40.35,15.09,1.33
292980,"Saúde","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",1.01,98.9,80.75,100,-38.31,5.6,9.5,7.9,65.2,100,6.9,138.31,94.45,92.64,12.84,3.26,29.13,87.16,6,66.9,0,1.34
292990,"Seabra","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",1.05,99.83,97.75,100,-47.84,7.4,11.2,8.6,80.2,100,7.6,147.84,92.16,97.37,NA,NA,NA,100.39,7.6,55.8,100,1.86
