"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","FN001...Receita.operacional.direta.total..R..ano.","FN002...Receita.operacional.direta.de.água..R..ano.","FN003...Receita.operacional.direta.de.esgoto..R..ano.","FN004...Receita.operacional.indireta..R..ano.","FN005...Receita.operacional.total..direta...indireta...R..ano.","FN006...Arrecadação.total..R..ano.","FN007...Receita.operacional.direta.de.água.exportada..bruta.ou.tratada...R..ano.","FN008...Créditos.de.contas.a.receber..R..ano.","FN010...Despesa.com.pessoal.próprio..R..ano.","FN011...Despesa.com.produtos.químicos..R..ano.","FN013...Despesa.com.energia.elétrica..R..ano.","FN014...Despesa.com.serviços.de.terceiros..R..ano.","FN015...Despesas.de.Exploração..DEX...R..ano.","FN016...Despesas.com.juros.e.encargos.do.serviço.da.dívida..R..ano.","FN017...Despesas.totais.com.os.serviços..DTS...R..ano.","FN018...Despesas.capitalizáveis.realizadas.pelo.prestador.de.serviços..R..ano.","FN019...Despesas.com.depreciação..amortização.do.ativo.diferido.e.provisão.para.devedores.duvidosos..R..ano.","FN020...Despesa.com.água.importada..bruta.ou.tratada...R..ano.","FN021...Despesas.fiscais.ou.tributárias.computadas.na.DEX..R..ano.","FN022...Despesas.fiscais.ou.tributárias.não.computadas.na.DEX..R..ano.","FN023...Investimento.realizado.em.abastecimento.de.água.pelo.prestador.de.serviços..R..ano.","FN024...Investimento.realizado.em.esgotamento.sanitário.pelo.prestador.de.serviços..R..ano.","FN025...Outros.investimentos.realizados.pelo.prestador.de.serviços..R..ano.","FN026...Quantidade.total.de.empregados.próprios..Empregados.","FN027...Outras.despesas.de.exploração..R..ano.","FN028...Outras.despesas.com.os.serviços..R..ano.","FN030...Investimento.com.recursos.próprios.realizado.pelo.prestador.de.serviços..R..ano.","FN031...Investimento.com.recursos.onerosos.realizado.pelo.prestador.de.serviços..R..ano.","FN032...Investimento.com.recursos.não.onerosos.realizado.pelo.prestador.de.serviços..R..ano.","FN033...Investimentos.totais.realizados.pelo.prestador.de.serviços..R..ano.","FN034...Despesas.com.amortizações.do.serviço.da.dívida..R..ano.","FN035...Despesas.com.juros.e.encargos.do.serviço.da.dívida..exceto.variações.monetária.e.cambial..R..ano.","FN036...Despesa.com.variações.monetárias.e.cambiais.das.dívidas..R..ano.","FN037...Despesas.totais.com.o.serviço.da.dívida..R..ano.","FN038...Receita.operacional.direta...esgoto.bruto.importado..R..ano.","FN039...Despesa.com.esgoto.exportado..R..ano.","FN041...Despesas.capitalizáveis.realizadas.pelo.s..município.s...R..ano.","FN042...Investimento.realizado.em.abastecimento.de.água.pelo.s..município.s...R..ano.","FN043...Investimento.realizado.em.esgotamento.sanitário.pelo.s..município.s...R..ano.","FN044...Outros.investimentos.realizados.pelo.s..município.s...R..ano.","FN045...Investimento.com.recursos.próprios.realizado.pelo.s..município.s...R..ano.","FN046...Investimento.com.recursos.onerosos.realizado.pelo.s..município.s...R..ano.","FN047...Investimento.com.recursos.não.onerosos.realizado.pelo.s..município.s...R..ano.","FN048...Investimentos.totais.realizados.pelo.s..município.s...R..ano.","FN051...Despesas.capitalizáveis.realizadas.pelo.estado..R..ano.","FN052...Investimento.realizado.em.abastecimento.de.água.pelo.estado..R..ano.","FN053...Investimento.realizado.em.esgotamento.sanitário.pelo.estado..R..ano.","FN054...Outros.investimentos.realizados.pelo.estado..R..ano.","FN055...Investimento.com.recursos.próprios.realizado.pelo.estado..R..ano.","FN056...Investimento.com.recursos.onerosos.realizado.pelo.estado..R..ano.","FN057...Investimento.com.recursos.não.onerosos.realizado.pelo.estado..R..ano.","FN058...Investimentos.totais.realizados.pelo.estado..R..ano."
311700,"Comercinho","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31170040] Prefeitura Municipal - PM","Água e Esgoto; Res Sólidos",302878,279441,23437,150439,453317,902939.19,0,NA,257632.5,42450.9,329909.2,18553.5,1064454,25801.56,1624020,614115.29,NA,0,25858.91,0,6598,634,0,6,390048.99,NA,NA,NA,NA,621347.29,0,25797,4.56,25801.56,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311783,"Cônego Marinho","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31178340] Prefeitura Municipal de Cônego Marinho - PMCM","Água; Res Sólidos",209116.96,209116.96,NA,2477.68,211594.64,208682.8,0,2316.73,123827.39,1203.85,38173.43,15531.43,203581.17,30017.12,265132.52,2195.67,12851.73,0,11915.36,-680.66,0,0,0,1,12929.71,19363.16,2195.67,0,0,2195.67,38089.53,18093.65,11923.47,68106.65,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311950,"Coronel Murta","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31195040] Prefeitura Municipal de Coronel Murta - PMCM","Água e Esgoto; Água; Res Sólidos",1411464.52,947076.54,464387.98,16539.32,1428003.84,1387439.99,0,NA,941512.29,22398.47,155626.08,141606.71,1429589.1,197164.41,1914997.51,55626.44,NA,0,79784.61,-7352.26,0,0,0,12,88660.94,93292.37,14136.15,0,0,55626.44,245227.8,119682.46,77481.95,442392.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312030,"Cristália","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31203040] Secretária de Meio Ambiente - PMC","Água e Esgoto; Res Sólidos",508811.08,384759.72,124051.36,5583.38,514394.46,495416,0,12337.14,326634.7,15991.77,66102.42,89884.97,1661230.11,84272.47,1923688.79,6119.91,143611.06,0,26263.33,-3170.81,0,0,0,3,1136352.92,37745.96,6119.91,0,0,6119.91,106165.54,50160.59,34111.88,190438.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312087,"Curral de Dentro","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água",571433.02,571433.02,NA,5514.45,576947.47,548648.7,0,3689.21,436178.67,30559.79,105144.52,75158.41,896703.21,92858.69,1100724.29,6783.09,75784.44,0,29697.69,-3172.88,0,0,0,5,219964.13,38550.83,6783.09,0,0,6783.09,117670.02,55846.17,37012.52,210528.71,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312235,"Divisa Alegre","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água",1005619.92,1005619.92,NA,9237.42,1014857.34,1027119.42,0,60191.72,464441.94,34512.38,412944.32,83442.54,1350109.98,124600.04,1572499.35,9037.28,43674.47,0,62160.58,-3436.74,0,0,0,4,292608.22,57551.6,9037.28,0,0,9037.28,156774.71,73814.01,50786.03,281374.75,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312245,"Divisópolis","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31224540] SECRETARIA MUNICIPAL DE LIMPEZA URBANA - MG","Água e Esgoto; Res Sólidos",986918.11,767088.19,219829.92,8892.55,995810.66,937972.97,0,12802.83,648430.53,12370.02,272377,163267.17,1218500.21,163398.1,1869537.9,11901.78,410241.31,0,50525.87,-6455.03,0,0,0,7,71529.62,83853.31,11901.78,0,0,11901.78,206466.85,97882.61,65515.49,369864.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312430,"Espinosa","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31243040] Prefeitura Municipal - PM","Água; Res Sólidos",3639385.91,3639385.91,NA,65560.11,3704946.02,3759586.04,0,54143.91,1825721.07,188113.86,581304.78,251233.96,3288874.47,497908.35,4230122.26,36305.93,208022.2,0,215758.53,-15716.64,0,0,0,18,226742.27,251033.88,36305.93,0,0,36305.93,629819.46,298283.26,199625.09,1127727.81,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312560,"Felisburgo","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31256040] PREFEITURA MUNICIPAL DE FELISBURGO - PMF","Água e Esgoto; Res Sólidos",463027,403898,59129,231515,694542,933596.87,0,NA,261560,14137.88,49595.98,675,520627,61849.99,1100265,247318.55,NA,0,38786.33,0,139874,957979,0,6,155871.81,NA,NA,NA,NA,1345171.55,0,61842,7.99,61849.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312650,"Francisco Badaró","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31265040] Prefeitura Municipal de Francisco Badaró - PMFB","Água; Res Sólidos",360441.54,360441.54,NA,34076.67,394518.21,3216.17,0,NA,285476.14,14616.14,206914.89,2903.8,526185.7,20471.72,1094114.44,547457.02,NA,0,16274.43,0,1539677,0,1539677,3,0,NA,NA,NA,NA,3626811.02,0,20467.17,4.55,20471.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312670,"Francisco Sá","MG",2015,"[31267011] Serviço Autônomo de Água e Esgoto - SAAE; [31267040] Prefeitura Municipal - PMFcSa","Água e Esgoto; Res Sólidos",1159500.54,843014.46,316486.08,90745.81,1250246.35,1250246.35,0,608622.78,853160.5,54954,101600.31,207693.7,1683670.22,0,1683670.22,0,0,0,19064.97,0,241279.45,2268,27319,25,447196.74,0,270866.45,0,0,270866.45,22972.62,0,0,22972.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312707,"Fruta de Leite","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR","Água",208859.03,208859.03,NA,5740.92,214599.95,207336.78,0,NA,73954.61,910.59,73126.99,5778.6,163368.22,12023.67,312373.92,136982.03,NA,0,9597.43,0,18468,0,18468,1,0,NA,NA,NA,NA,173918.03,0,12021.19,2.48,12023.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312733,"Gameleiras","MG",2015,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312780,"Grão Mogol","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31278040] Prefeitura Municipal de Grão Mogol - PMGM","Água e Esgoto; Água; Res Sólidos",1249407.6,831933.29,417474.31,27426.45,1276834.05,1223802.63,0,NA,788893.53,18220.49,303501.62,209505.82,1501793.41,163058.21,2100172.17,58160.52,NA,0,71865.09,-5000.57,42508,1531,44039,9,109806.86,78846.58,11426.94,0,0,146238.52,198229.65,99975.49,63082.72,361287.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312965,"Ibiracatu","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água",441515.44,441515.44,NA,5278.22,446793.66,435212.19,0,4905.84,268676.33,2615.99,93921.01,30775.48,663534.56,72516.65,828810.26,5224.93,55102.5,0,23114.25,-1528.24,6233.5,0,0,4,244431.5,39184.79,11458.43,0,0,11458.43,90639.77,43047.76,29468.89,163156.42,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313065,"Indaiabira","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31306540] secretaria de obras - secretaria de obras","Água e Esgoto; Res Sólidos",410638.78,312495.07,98143.71,3404.82,414043.6,418023.57,0,9106.48,312054.74,1649.48,41561.34,41464.87,451510.47,68536.41,621640.01,5028.69,72920.05,0,20786.19,-2009.24,0,0,0,4,33993.85,30682.32,5028.69,0,0,5028.69,87235.55,41273.96,27262.45,155771.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313210,"Itacarambi","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31321040] PREFEITURA MUNICIPAL DE ITACARAMBI - PMI","Água e Esgoto; Res Sólidos",2876624.12,1975195.55,901428.57,81368.49,2957992.61,2757194.57,0,21320.54,1583369.73,70496.81,211546.55,367611.11,2532337.79,372354.91,3387956.76,27031.19,330386.99,0,179003.91,-11492.76,0,131626.31,0,18,120309.68,164369.83,40193.82,0,118463.68,158657.5,468925.31,222898.08,149456.83,841280.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313330,"Itaobim","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31333040] PREFITURA MUNICÍPAL DE ITATOBIM - pm","Água e Esgoto; Água; Res Sólidos",4252702.47,3043306.84,1209395.63,119884.28,4372586.75,4316162.86,0,NA,2105271.15,101110.62,411924.12,283261.84,3489152.23,541648.5,5189493.05,137487.17,NA,0,258860.39,-19009.85,390519,0,0,23,328724.11,248407.3,38849.71,0,0,38849.71,673947.86,329497.61,212150.89,1215596.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313400,"Itinga","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31340040] PREFEITURA MUNICIPAL DE ITINGA - PM ITINGA","Água e Esgoto; Res Sólidos",1034122,916868,117254,517061,1551183,2260178.29,0,NA,485670,50416.89,135430.53,14355,952884,89566.62,1052466,529836,NA,0,87474.59,0,188919,194986,0,11,179536.99,NA,NA,NA,NA,913741,0,89554.5,12.12,89566.62,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313470,"Jacinto","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR","Água e Esgoto; Água",1620875.3,1222438.83,398436.47,49605.68,1670480.98,1677752.43,0,NA,965538.32,20408.99,169055.46,114209.68,1472136.38,275032.73,2097572.3,73654.4,NA,0,80001.06,-10179.55,420775,367751,0,10,122922.87,144331.78,19973.37,0,0,862180.4,346489.38,166340.43,108692.3,621522.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313505,"Jaíba","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31350540] SECRETARIA MUNICIPAL DE OBRAS - PMJ","Água e Esgoto; Res Sólidos",3885248.4,3185989.2,699259.2,72776.2,3958024.6,3777047.87,0,61738.78,1909947.37,40664.69,298981.38,382564.87,3116339.97,533261.06,5767636.8,38863.68,1842376.22,0,230211.89,-16810.85,0,0,0,21,253969.77,292470.4,38863.68,0,0,38863.68,674190.15,319516.3,213744.76,1207451.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313510,"Janaúba","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31351040] PREFEITURA MUNICIPAL - PMJ","Água e Esgoto; Res Sólidos",13352284.36,10372010.97,2980273.39,2005884.97,15358169.33,14591936.61,0,286418.03,6094888.83,147337.9,571678.78,948888.44,9970093.89,1794245.52,15325934.43,130476.14,2853131.23,0,962698.09,-62806.86,10732.6,0,0,57,1244601.85,771270.65,141208.74,0,0,141208.74,2263443.18,1072693.36,721552.16,4057688.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313520,"Januária","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31352040] Prefeitura Municipal de Januária MG - PMJ","Água e Esgoto; Res Sólidos",8328897.68,6569241.19,1759656.49,253298.84,8582196.52,8099122.74,0,402686.6,4279641.98,153138.67,834633.47,628000.13,6887808.59,1102230.72,9398078.14,80300.6,1016918.35,0,512786.24,-35814.87,0,289636.35,0,40,479608.1,426935.35,109264.23,260672.72,0,369936.95,1393019.9,660528.03,441702.69,2495250.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313535,"Japonvar","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31353540] Prefeitura Municipal de Japonvar - PMJ","Água; Res Sólidos",448703.73,448703.73,NA,8426.44,457130.17,456521.17,0,3502.61,272113.49,2919.6,62199.8,35049.26,420373.49,67157.75,579120.61,4876.69,48753.85,0,25293.35,-1769.75,0,0,0,3,22797.99,44605.27,4876.69,0,0,4876.69,84598.67,40156.26,27001.49,151756.42,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313545,"Jenipapo de Minas","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR","Água e Esgoto",490942.5,341489.65,149452.85,57457.64,548400.14,445290.34,0,NA,146111.11,12737.51,169011.75,14047.2,365639.39,26711.99,750089.13,357737.75,NA,0,23731.82,0,722779,982166,1704945,5,0,NA,NA,NA,NA,3767627.75,0,26705.63,6.36,26711.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313580,"Jequitinhonha","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31358040] SECRETARIA MUNICIPAL DE OBRAS.VIAÇÃO E SERVIÇOS URBANOS - SMOVSU","Água e Esgoto; Água; Res Sólidos",4293119.6,2644963.45,1648156.15,142651.3,4435770.9,4513051.04,0,NA,2569285.22,44032.61,268498.88,283351.72,3653152.77,597476.57,5951462.32,141686.91,NA,0,246636.6,-19818.72,36200,0,0,28,241347.74,232231.13,42721.57,0,0,42721.57,741115.17,365378.36,232098.21,1338591.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313600,"Joaíma","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR","Água e Esgoto; Água",2538700.98,1494042.55,1044658.43,75147.19,2613848.17,2658578.46,0,NA,1648090.13,27547.62,128439.6,136855.01,2380892.94,363569.01,3517447.17,61194,NA,0,144009.68,-12004.57,0,71102,0,18,295950.9,146210.62,26236.69,0,0,132296,455142.67,221583.63,141985.38,818711.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313650,"Jordânia","MG",2015,"[31365011] Prefeitura Municipal de Jordania - PMJ; [31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31365040] SECRETARIA MUNICIPAL DE OBRA E SERVIÇOS PUBLICOS - SEMOSP","Esgoto; Água; Res Sólidos",1038326.07,1038326.07,0,10921.52,1049247.59,1021925.14,0,20206.62,701734.74,34177.56,168830.16,50145,1102303.34,142869.89,1389473.1,10442.92,75723.13,0,93286.46,-1974.56,0,0,0,14,54129.42,70551.19,10442.92,0,0,10442.92,181159.22,85662.78,57207.11,324029.11,0,0,0,0,25976.87,0,0,0,0,25976.87,0,0,0,0,0,0,0,0
313652,"José Gonçalves de Minas","MG",2015,"[31365211] Prefeitura Municipal de José Gonçalves de Minas - PMJGM; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31365240] Secretaria Municipal de Transporte. Obras e Serviços Públicos - SMTOS","Esgoto; Água e Esgoto; Res Sólidos",240783.82,97098.38,143685.44,9770.7,250554.52,244293.74,0,NA,147281.22,9428.94,74665.04,4135.2,353799.48,20102.02,689438.96,110439.5,NA,0,15255.86,1453,0,0,0,4,22033.22,203187.95,NA,NA,NA,110439.5,0,20097.72,4.3,20102.02,0,81000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313657,"Josenópolis","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31365740] Prefeitura Municipal de Josenópolis - MG","Água e Esgoto; Res Sólidos",246692.34,161388.45,85303.89,13213.03,259905.37,275492.04,0,NA,90533.63,4545.84,129121.22,6480,241153.12,15042.57,498536.39,242340.7,NA,0,10472.43,0,0,0,0,3,0,NA,NA,NA,NA,242340.7,0,15039.34,3.23,15042.57,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313695,"Juvenília","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água e Esgoto",622515.71,614789.68,7726.03,11550.62,634066.33,478290.12,0,3388.69,416063.61,12838.16,23962.06,35400.51,621217.05,94210.3,821215.14,5358.55,62527.58,0,34825.02,-2894.38,0,618343.43,0,6,98127.69,46154.59,78261.24,0,545440.74,623701.98,92957.85,56180.87,38029.43,187168.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313865,"Lontra","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água e Esgoto",688195.18,655102.57,33092.61,13985.55,702180.73,701873.4,0,10397.36,547664.24,9198.16,153658.61,109590.24,953995.87,103444.42,1217296.77,8191.73,104093.91,0,38343.57,-3641.4,0,122061.34,0,7,95541.05,59403.97,26232.39,0,104020.68,130253.07,142106.64,62875.08,40569.34,245551.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313925,"Mamonas","MG",2015,"[31392540] Prefeitura Municipal de Mamonas - PMM","Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313930,"Manga","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31393040] Secretaria Municipal de Obras e Serviços Urbanos - SMOS","Água e Esgoto; Res Sólidos",2293670.62,2225213.25,68457.37,90620.52,2384291.14,2257046.04,0,68869.21,1250034.62,47855.46,202228.85,274046.6,2022125.78,296340.86,2614601.78,21583.91,166247.35,0,144987.47,-9934,0,2074393.85,0,14,102972.78,139821.79,228815.85,0,1867161.91,2095977.76,374428.36,177786.91,118553.95,670769.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314055,"Mata Verde","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31405540] Prefeitura Municipal de Mata Verde - PMMV","Água e Esgoto; Res Sólidos",1481289.4,874886.18,606403.22,16162.34,1497451.74,1460313.16,0,18424.45,1054017.42,46800.78,235694.16,223080.92,1824502.76,253805.33,2671939.71,18434.87,475393.5,0,74114.45,-9433.3,0,0,0,12,190795.03,127671.42,18434.87,0,0,18434.87,319800.1,151239.97,102565.36,573605.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314085,"Matias Cardoso","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água",939939.35,939939.35,NA,26551.17,966490.52,933519.5,0,27532,525762.29,21890.2,145614.35,54768.85,881154.83,125084.84,1133233.21,9130.82,70331.58,0,57513.89,-3872.58,0,0,0,6,75605.25,60534.54,9130.82,0,0,9130.82,158397.54,75228.28,49856.56,283482.38,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314100,"Mato Verde","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água",1308399.72,1308399.72,NA,27517.36,1335917.08,1443012.32,0,10308.83,1005530.07,102750.48,108247.63,89747.77,2263632.19,202740.75,2987056.1,14609.71,422037.95,0,72467.84,-8029.09,3748309.74,0,0,12,884888.4,106674.3,263466.91,0,3499452.54,3762919.45,253442.83,119564.07,83176.68,456183.58,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314140,"Medina","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR","Água e Esgoto; Água",820905.41,580958.73,239946.68,38714.86,859620.27,1277186.51,0,NA,1139946.74,143206.13,255034.27,215772.86,2522957.44,194175.59,3346845.17,73821.82,NA,0,21134.97,-8881.8,14152,37677,0,14,747862.47,70855.36,16045.27,0,0,125650.82,278346.28,122270.26,71905.33,472521.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314225,"Miravânia","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31422540] Prefeitura Municipal de Miravânia - PMM","Água; Res Sólidos",206775.83,206775.83,NA,2245.96,209021.79,203600.35,0,1631.64,118587.71,1284.42,32007.23,15321.37,207360.65,29399.61,288804.85,2137.89,37231.45,0,11870.01,-909.12,0,0,0,2,28289.91,15722.26,2137.89,0,0,2137.89,37087.11,17559.87,11839.74,66486.72,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314270,"Montalvânia","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31427040] Prefeitura Municipal - PMM","Água e Esgoto; Res Sólidos",1480380.61,1424425.19,55955.42,23617.48,1503998.09,1593514.5,0,30046.07,1192245.67,97642.49,288965.28,131260.02,1905970.43,192922.37,2606038.09,15517.89,417829.54,0,90034.78,-5303.18,0,0,0,16,105822.19,94618.93,15517.89,0,0,15517.89,269197.59,115797.97,77124.4,462119.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314290,"Monte Azul","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31429040] SECRETARIA MUNICIPAL DE ASSISTENCIA SOCIAL MONTE AZUL - SMAS","Água e Esgoto; Res Sólidos",2148921.77,2141095.54,7826.23,24424.23,2173346,1918774.16,0,257528.48,1346056.81,91232.53,287920.87,143034.4,2216690.93,299188.88,3133874.67,21901.76,471043.93,0,124839.2,-10105.57,0,0,0,18,223607.12,157056.5,21901.76,0,0,21901.76,379942.19,179216.93,119971.95,679131.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314315,"Monte Formoso","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31431540] Secretaria Municipal de Obras Públicas - SMOP","Água e Esgoto; Res Sólidos",147308,131946,15362,73654,220962,328367.12,0,NA,171090,5776.93,15979.39,5862,257276,22461.08,389258,10653.68,NA,0,14237.34,0,62331,182040,0,4,44330.34,NA,NA,NA,NA,255024.68,0,22458,3.08,22461.08,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314345,"Montezuma","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31434540] Secretaria Municipal de Obras e Urbanismo - SMOU","Água; Res Sólidos",414986.4,414986.4,NA,3598.66,418585.06,388447.75,0,9501.5,324109.8,18072.72,74249,31674.03,502621.36,61796.82,770909.51,4502.05,184583.05,0,22998.17,-1934.11,0,0,0,4,31517.64,23842.39,4502.05,0,0,4502.05,78099.61,37060.22,24736.6,139896.43,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
