"ID","Município","Estado","Ano.de.Referência","Prestadores","Serviços","abastecimento","AG002...Quantidade.de.ligações.ativas.de.água..Ligações.","AG003...Quantidade.de.economias.ativas.de.água..Economias.","AG004...Quantidade.de.ligações.ativas.de.água.micromedidas..Ligações.","AG005...Extensão.da.rede.de.água..km.","AG006...Volume.de.água.produzido..1000.m..ano.","AG007...Volume.de.água.tratada.em.ETAs..1000.m..ano.","AG008...Volume.de.água.micromedido..1000.m..ano.","AG010...Volume.de.água.consumido..1000.m..ano.","AG011...Volume.de.água.faturado..1000.m..ano.","AG012...Volume.de.água.macromedido..1000.m..ano.","AG013...Quantidade.de.economias.residenciais.ativas.de.água..Economias.","AG014...Quantidade.de.economias.ativas.de.água.micromedidas..Economias.","AG015...Volume.de.água.tratada.por.simples.desinfecção..1000.m..ano.","AG017...Volume.de.água.bruta.exportado..1000.m..ano.","AG018...Volume.de.água.tratada.importado..1000.m..ano.","AG019...Volume.de.água.tratada.exportado..1000.m..ano.","AG020...Volume.micromedido.nas.economias.residenciais.ativas.de.água..1000.m..ano.","AG021...Quantidade.de.ligações.totais.de.água..Ligações.","AG022...Quantidade.de.economias.residenciais.ativas.de.água.micromedidas..Economias.","AG024...Volume.de.serviço..1000.m..ano.","AG026...População.urbana.atendida.com.abastecimento.de.água..Habitantes.","AG027...Volume.de.água.fluoretada..1000.m..ano.","AG028...Consumo.total.de.energia.elétrica.nos.sistemas.de.água..1000.kWh.ano."
292080,"Marcionílio Souza","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29208040] SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO - PMMS","Água; Res Sólidos",7619,2425,2436,2423,42.96,264.02,264.02,228.5,244.12,326.31,264.02,2310,2434,0,0,0,0,215.84,2910,2308,0.41,5540,264.02,243.56
292105,"Matina","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",4930,1349,1384,1349,17,191.5,191.5,137.19,140.28,182.92,191.5,1299,1384,0,0,0,0,122.93,1449,1299,14.59,3837,176.39,2.07
292120,"Miguel Calmon","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",20084,7130,7252,7127,66.26,929.98,929.98,606.8,929.98,957.32,608.63,6799,7249,0,0,0,306.37,562.57,7726,6799,16.81,16710,929.98,1171.32
292130,"Milagres","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29213040] Prefeitura Municipal de Milagres - PMM","Água; Res Sólidos",10169,3666,3738,3666,89.76,545.92,545.92,336.64,342.69,520.75,545.92,3472,3738,0,0,0,0,285.25,4251,3472,34.95,8812,545.92,939.68
292140,"Mirangaba","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",3279,1035,1055,995,7.61,111.74,0,88.24,101.06,139.71,111.74,997,1013,0,0,0,0,81.53,1199,959,0,3279,0,341.71
292145,"Mirante","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29214540] PREFEITURA MUNICIPAL DE MIRANTE - PMM","Água; Res Sólidos",2739,919,929,856,15.98,100.86,100.86,66.73,77.57,120.95,100.86,863,866,0,0,0,0,59.62,1027,803,0,1705,100.86,61.69
292150,"Monte Santo","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29215040] Prefeitura Municipal de Monte Santo - PMMS","Água; Res Sólidos",18979,5849,5897,5824,174.27,1175.01,0,474.41,713.24,769.71,1175.01,5706,5871,1175.01,0,0,214.35,453.24,6445,5684,25.79,9250,0,1980.82
292160,"Morpará","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29216040] Prefeitura Municipal de Morpará - PMM","Água; Res Sólidos",6239,2064,2093,2059,30.66,278.58,278.58,197.18,198.77,281.94,278.58,1963,2088,0,0,0,0,185.83,2261,1959,0.47,5997,278.57,162.3
292170,"Morro do Chapéu","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29217040] Prefeitura Municipal de Morro do Chapéu - PMMC","Água e Esgoto; Res Sólidos",23383,7445,7618,7200,78.07,832.02,0,616.86,711.39,995.65,832.02,7101,7372,785.6,0,0,0,567.27,8518,6865,1.33,21162,785.6,802.96
292180,"Mortugaba","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29218040] Prefeitura Municipal de Mortugaba - PMM","Água; Res Sólidos",7169,2317,2413,2317,78.09,251.61,251.61,208.61,211.79,315.35,251.61,2183,2413,0,0,0,0,191.67,2537,2183,0.04,5887,104.11,210.76
292190,"Mucugê","BA",2015,"[29219011] Prefeitura Municipal de Mucugê - PMM; [29219040] Prefeitura Municipal de Mucugê - PMM","Água e Esgoto; Res Sólidos",10244,5960,5960,0,200,750.5,450.5,0,580.2,0,450.5,5960,0,260.3,0,0,0,0,5960,0,NA,4061,450.5,1200
292205,"Mulungu do Morro","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29220540] Secretaria Municipal de Infraestrutura e Serviços Públicos - SECINSP","Água; Res Sólidos",7095,2224,2226,2202,79.51,256.53,256.53,174.26,223.54,282.52,256.53,2159,2204,0,0,0,0,167.61,2431,2137,35.72,5895,122.8,1005.96
292210,"Mundo Novo","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29221040] Prefeitura Municipal de Mundo Novo - PMMN","Água; Res Sólidos",17951,5286,5310,5050,144.64,684.78,684.78,364.18,714.92,681.7,949.65,5074,5070,0,0,440.37,313.88,338.43,6286,4860,16.93,15083,0,1058.89
292225,"Muquém de São Francisco","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",2648,777,785,776,29.28,121.78,121.78,81.15,83.65,109.32,121.78,750,784,0,0,0,0,76.81,892,749,8.18,1436,103.73,244.31
292265,"Nordestina","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29226540] PREFEITURA MUNICIPAL DE NORDESTINA - PMN","Água; Res Sólidos",9378,2955,2969,2945,83.82,565.07,0,221.28,336.14,374.63,565.07,2841,2959,565.07,0,0,103.08,209.16,3255,2832,12.4,4222,0,951.71
292270,"Nova Canaã","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",7451,2552,2606,2548,22.59,369.61,369.61,233.6,244.12,350.29,369.61,2419,2602,0,0,0,0,218.14,2808,2415,0.21,7003,41.76,171.05
292273,"Nova Fátima","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",8125,3148,3250,3140,12.04,311.35,311.35,286.43,295.65,426.01,311.35,2880,3241,0,0,0,0,236.93,3484,2873,20.2,5423,205.6,37.67
292280,"Nova Itarana","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29228040] PREFEITURA MUNICIPAL DE NOVA ITARANA - PMNI","Água; Res Sólidos",4449,1364,1412,1364,35.15,206.75,206.75,109.39,111.21,182.5,206.75,1345,1412,0,0,0,0,103.06,1559,1345,12.37,3035,101.73,372.57
292285,"Nova Redenção","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",6497,1970,1973,1970,43.95,248.22,248.22,164.18,175.98,261.24,248.22,1877,1973,0,0,0,0,154.05,2270,1877,8.16,6173,248.22,562.62
292290,"Nova Soure","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",13981,4560,4659,4559,60.4,564.63,0,424.99,436.57,630.69,564.63,4351,4658,564.63,0,0,0,393.41,5108,4351,0.65,12565,275.86,363.24
292303,"Novo Horizonte","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",221,71,71,71,0,0,0,0,0,0,0,68,71,0,0,0,0,0,578,68,0,221,0,0
292305,"Novo Triunfo","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29230540] PREFEITURA MUNICIPAL - PMNT","Água; Res Sólidos",7487,1950,1964,1950,11.43,204.87,0,145.8,149.09,252.47,204.87,1867,1964,204.87,0,0,0,139.52,2033,1867,5.61,7487,20.67,308.57
292310,"Olindina","BA",2015,"[29231011] Prefeitura Municipal de Olindina - PMO; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29231040] SECRETARIA MUNICIPAL DE OBRAS E SERVIÇOS URBANOS - SESUR","Esgoto; Água; Res Sólidos",14838,4741,4786,4717,43.19,555.08,0,476.69,500.43,667.52,555.08,4540,4762,555.08,0,0,0,451.79,5253,4518,15.42,13733,155.36,458.97
292320,"Oliveira dos Brejinhos","BA",2015,"[29232011] Sistema Autônomo de Água e Esgotos - SAAE; [29232040] Prefeitura Municipal de Oliveira dos Brejinhos - PMOB","Água; Res Sólidos",6858,2991,3363,1265,52.4,357,357,178.76,357,357,357,3047,1265,0,0,0,0,165.53,3047,1265,0,6858,0,0
292335,"Ourolândia","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",7760,2544,2580,2483,19.84,303.52,303.52,228.75,241.3,341.14,303.52,2453,2518,0,0,0,0,211.29,2903,2394,7.54,6862,303.52,509.98
292340,"Palmas de Monte Alto","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29234040] Prefeitura Municipal de Palmas de Monte Alto - PMPMA","Água; Res Sólidos",10935,3312,3529,3312,44.83,509.35,509.35,375.2,383.6,497.65,509.35,3203,3529,0,0,0,0,347.27,3572,3203,53.45,10609,467.6,23.85
292350,"Palmeiras","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",5213,1692,1701,1667,8.02,248.54,0,149.79,157.34,228.68,248.54,1618,1676,0,0,0,0,142.45,1893,1595,0.23,5213,0,271.06
292360,"Paramirim","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29236040] Secretaria Municipal de Infraestrutura - SMI","Água; Res Sólidos",22077,6846,7311,6846,171.01,1065.22,1065.22,788.7,794.05,1038.54,1065.22,6458,7311,0,0,0,0,712.99,7505,6458,90.34,10543,1056.51,1191.33
292370,"Paratinga","BA",2015,"[29237040] Prefeitura Municipal de Paratinga - PMP","Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292380,"Paripiranga","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29238040] PREFEITURA MUNICIPAL DE PARIPIRANGA - PMP","Água; Res Sólidos",20061,6323,6402,6303,45.86,0,0,537.55,556.65,841.76,0,6165,6382,0,0,982.67,0,537.55,6964,6145,18.33,10254,0,808.66
292400,"Paulo Afonso","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",104423,31559,34519,31538,270.69,7371.58,7371.58,3969.6,4717.13,5191.59,7487.51,31767,34484,0,0,115.93,703.44,3489.62,34910,31736,197.64,101289,0,3210.09
292405,"Pé de Serra","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",8829,3073,3084,3073,40.74,293.14,280.35,261.71,293.14,412.84,280.35,2901,3084,0,0,0,0,232.86,3620,2901,9.26,5445,280.35,262.02
292420,"Pedro Alexandre","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",5697,1619,1625,1619,71.81,0,0,147.61,152.61,220.85,263.27,1566,1625,0,0,263.27,1.45,135.41,1805,1566,47.47,2973,0,326.48
292430,"Piatã","BA",2015,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292440,"Pilão Arcado","BA",2015,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292450,"Pindaí","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29245040] Prefeitura Municipal de Pindai - PMP","Água; Res Sólidos",4410,1346,1467,1346,33.66,230.29,230.29,160.95,162.78,209.42,230.29,1295,1467,0,0,0,0,139.1,1510,1295,6.66,4410,212.81,579.65
292460,"Pindobaçu","BA",2015,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292465,"Pintadas","BA",2015,"[29246511] Prefeitura Municipal de Pintadas - PMP; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29246540] Prefeitura Municipal de Pintadas - PMP","Esgoto; Água; Res Sólidos",6832,2200,2219,2166,31.46,201.63,201.63,183.15,201.5,241.32,201.63,2068,2185,0,0,0,0,167.3,2481,2051,0.38,6066,162.8,280.87
292470,"Piripá","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29247040] Prefeitura Municipal de Piripá - PMP","Água; Res Sólidos",6262,2056,2102,2017,19.77,241.31,241.31,164.68,174.12,272.37,241.31,1953,2063,0,0,0,0,151.23,2286,1917,0.04,5931,198.23,57.49
292480,"Piritiba","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",18142,6149,6203,6065,135.87,749.22,749.22,469.89,851.4,801.83,1141.45,5813,6119,0,0,620.16,344.14,440.45,6963,5736,20.71,16480,113,1077.24
292490,"Planaltino","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29249040] Prefeitura Municipal de Planaltino - PMP","Água; Res Sólidos",4244,1376,1377,1376,12.05,127.4,127.4,103.97,105.58,172.61,117.91,1318,1377,0,0,0,0,97.85,1577,1318,3.23,3909,127.4,238.23
292500,"Planalto","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29250040] Prefeitura Municipal de Planalto - PMP","Água; Res Sólidos",18837,5891,5970,5819,106.67,803.05,803.05,504.8,520.91,776.53,803.05,5669,5898,0,0,0,0,471.24,6572,5603,8.72,16175,531.04,1031.65
292510,"Poções","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",41921,13870,14290,13594,167.94,1866.83,1866.83,1312.4,1496.42,1932.35,1866.83,13085,14014,0,0,0,122.34,1204.97,14983,12836,11.2,37782,1866.83,705.04
292525,"Ponto Novo","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",16044,5489,5511,5392,163.33,843.28,843.28,305.34,445.57,506.76,843.28,5306,5414,0,0,0,118.57,285.5,6203,5221,2.9,8632,843.28,726.34
292540,"Potiraguá","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29254040] Prefeitura Municipal de Potiraguá - PMP","Água; Res Sólidos",7723,2895,2938,2199,30.52,477.62,477.62,209.47,350.58,389.6,477.62,2753,2239,0,0,0,0,191.53,3317,2100,1.8,5425,245.23,286.46
292560,"Presidente Dutra","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29256040] Prefeitura Municipal de Presidente Dutra - PMPDBA","Água; Res Sólidos",14712,5224,5264,4956,82.29,784.53,784.53,484.16,517.29,704.4,784.53,4982,4996,0,0,0,0,463.76,5815,4741,7.8,9690,356.4,2321
292570,"Presidente Jânio Quadros","BA",2015,"[29257011] Prefeitura Municipal de Presidente Jânio Quadros - PMPJQ; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29257040] PRESIDENTE JÂNIO QUADROS PREFEITURA - PMPJQ","Esgoto; Água; Res Sólidos",5819,1901,1939,1817,44.37,210.18,210.18,161.08,174.91,249.41,210.18,1803,1855,0,0,0,0,150.05,2177,1722,0.13,4052,210.18,231.1
292580,"Queimadas","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",15568,5145,5181,5090,64.1,720.28,720.28,516.31,543.31,812.51,696.5,4876,5126,0,0,0,0,483.23,6033,4824,7.45,13244,369.5,975.26
292590,"Quijingue","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29259040] SECRETARIA MUNICIPAL DE INFRAESTRUTURA. DESENVOLVIMENTO URBANO E TRANSPORTES - SEINFRA","Água; Res Sólidos",18894,5724,5783,5623,167.46,938.19,0,491.09,644.43,772.54,938.19,5506,5676,938.19,0,0,119.07,451.18,6302,5418,16.32,6711,0,1127.99
292593,"Quixabeira","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",8461,3020,3033,2962,52.46,312.29,312.29,184.52,199.34,381.66,219.74,2943,2975,0,0,0,0,173.54,3465,2886,0.1,3847,0,421.27
292595,"Rafael Jambeiro","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",11277,3561,3777,3507,93.51,588.69,588.69,347.48,352.84,512.15,588.69,3423,3719,0,0,0,0,298.87,4145,3366,29.32,7292,337.43,652.14
292600,"Remanso","BA",2015,"[29260011] Serviço Autônomo de Água e Esgoto - SAAE; [29260040] PREFEITURA MUNICIPAL DE REMANSO - PMR","Água e Esgoto; Res Sólidos",18752,8369,8369,5907,88,3315.22,3315.22,2793,2793,2615.12,3315.22,8369,6932,0,0,0,0,2023.22,8369,6932,28,18752,3315.22,857
292610,"Retirolândia","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",10117,3348,3405,3348,28.22,0,0,272.45,289.17,441.74,587.09,3334,3405,0,0,587.09,7.59,261.11,4101,3334,11.16,7427,0,577.42
292630,"Riachão do Jacuípe","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29263040] Prefeitura Municipal de Riachão do Jacuipe - PMRJ","Água e Esgoto; Res Sólidos",29278,10453,10579,10453,124.95,1332.78,1332.78,1040.37,1076.47,1464.47,1332.78,9784,10579,0,0,0,6.84,932.86,11691,9784,26.53,21196,1022.2,684.77
292640,"Riacho de Santana","BA",2015,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292650,"Ribeira do Amparo","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",1741,546,556,545,5.29,94.7,0,54.36,57.12,78.48,85.97,511,555,94.7,0,0,0,49.08,673,511,0,1741,0,39.07
292660,"Ribeira do Pombal","BA",2015,"[29266011] Prefeitura Municipal de Ribeira do Pombal - PMRP; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29266040] Prefeitura Municipal de Ribeira do Pombal - PMRP","Esgoto; Água; Res Sólidos",38973,12971,13213,12968,138.76,1797.48,0,1261.34,1289.61,1817.9,1779.32,12299,13210,1793.64,0,12.6,0,1166.03,13965,12297,2.4,32198,31.3,994.89
292665,"Ribeirão do Largo","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",407,138,138,137,1.18,17.74,17.74,13.01,14.3,18.03,17.74,130,137,0,0,0,0,6.56,139,130,0.22,0,17.74,0
292670,"Rio de Contas","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",7062,2342,2371,2222,36.56,371.8,371.8,208.49,232.98,319.72,371.8,2185,2250,0,0,0,0,190.46,2627,2086,2.27,6604,205.17,196.57
292680,"Rio do Antônio","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",11876,3541,3749,3540,45.57,509.29,509.29,352.73,387.24,501.63,509.29,3473,3748,0,0,0,0,327.96,3961,3472,4.6,6322,0,1065.76
292690,"Rio do Pires","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29269040] Prefeitura Muinicipal de Rio do Pires - PMRP","Água; Res Sólidos",6385,1977,2107,1977,23.26,281.12,281.12,203.16,204.1,282.03,281.12,1891,2107,0,0,0,0,184.48,2150,1891,16.31,5340,88.69,272.8
292710,"Rodelas","BA",2015,"[29271011] Prefeitura Municipal de Rodelas - PMR; [29271040] SECRETARIA DE OBRAS E INFRAESTRUTURA - SECINFRA","Água e Esgoto; Res Sólidos",7912,2200,2200,0,24,265,0,0,190.75,0,265,2200,0,265,0,0,0,0,2475,0,0,6655,0,10
292720,"Ruy Barbosa","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",24937,8228,8302,8215,86.21,1135.44,1108.24,749.29,783.67,1117.39,1129.03,7781,8289,27.2,0,0,0,698.96,9296,7771,25.85,23557,1108.24,1802.19
292750,"Santa Bárbara","BA",2015,"[29275011] Prefeitura Municipal de Santa Bárbara - PMSB; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29275040] Prefeitura Municipal de Santa Barbara - Ba","Esgoto; Água; Res Sólidos",13243,4111,4181,4111,56.87,922.06,922.06,315.89,338.99,522.89,922.06,4031,4181,0,0,0,0.42,295.81,5609,4031,30.51,9437,306.5,960.48
292760,"Santa Brígida","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29276040] PREFEITUTA MUNICIPAL DE SANTA BRIGIDA - PMSB","Água e Esgoto; Res Sólidos",9690,3032,3102,3032,71.78,0,0,280.52,284.24,423.35,587.52,2935,3102,0,0,587.52,0,262.83,3409,2935,84.01,5626,587.52,46.97
292790,"Santa Inês","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29279040] PREFEITURA MUNICIPAL DE SANTA INES - PMSI","Água e Esgoto; Res Sólidos",9225,3281,3287,3272,45.56,401.43,401.43,288.27,295.9,455.7,363.69,3117,3278,0,0,0,0,246.35,4031,3109,3.88,9225,401.43,745.12
292800,"Santaluz","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",29744,9369,9507,9360,95.4,1030.65,1030.65,695.82,717.42,1119.5,1004.14,9002,9498,0,0,0,0,647.02,10562,8993,12.4,22686,845.2,1609.88
292820,"Santana","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",19658,6348,6466,6348,171.94,854.01,854.01,658.96,669.23,907.7,854.01,5991,6466,0,0,0,0,618.42,6762,5991,23.49,14850,840.99,1336.94
292830,"Santanópolis","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",4791,1498,1522,1498,19.51,318.12,318.12,131.11,139.13,193.76,318.12,1471,1522,0,0,0,0.15,123.83,1925,1471,10.71,1812,131.4,335.86
292850,"Santa Teresinha","BA",2015,"[29285011] Prefeitura Municipal de Santa Teresinha - PMST; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Esgoto; Água",7706,2542,2671,2542,67.02,394.28,394.28,270.93,274.4,378.82,394.28,2499,2671,0,0,0,0,249.88,2933,2499,23.59,2561,394.28,711.91
292880,"Santo Estêvão","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29288040] Secretaria de Obras. Serviços Públicos e Meio Ambiente - SEOBS","Água e Esgoto; Res Sólidos",41856,12887,13021,12719,97.31,2247.59,2247.59,1201.13,1263.41,1733.64,2247.59,12474,12852,0,0,0,0,1138.82,16161,12363,40.74,30763,827.4,3866.4
292895,"São Domingos","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",8977,3446,3470,3446,43.68,323.97,323.97,303.76,323.97,477.61,323.97,3115,3470,0,0,0,0,246.84,3835,3115,1.92,6333,323.97,142.22
292905,"São Félix do Coribe","BA",2015,"[29290511] Serviço Autônomo de Água e Esgoto - SAAE","Água",12696,4777,4777,4761,41.5,907.39,907.39,634.8,668.53,795.91,907.39,4185,4761,0,40,0,8.64,548.98,5490,4183,0,10663,907.39,750
292925,"São Gabriel","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29292540] PREFEITURA MUNICIPAL DE SÃO GABRIEL - PMSG","Água; Res Sólidos",18441,5922,5965,5871,88.22,840.88,840.88,586.37,621.87,805.57,840.88,5684,5914,0,0,0,0,563.73,6329,5636,8.36,11129,495.3,2515.44
292937,"São José do Jacuípe","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",8771,3080,3109,3072,27.55,292.14,292.14,251.05,272.52,399.16,256.84,2982,3101,0,0,0,0,232.54,3377,2974,0.28,7596,0,1674.67
292970,"Sátiro Dias","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",8199,2591,2628,2459,20.04,304.1,0,193.77,264.16,346.81,262,2437,2496,304.1,0,0,0,175.49,2968,2309,0,4642,45.9,405.44
292980,"Saúde","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",8523,2821,2837,2793,25.62,237.19,237.19,191.52,206.74,328.06,237.19,2679,2809,0,0,0,0,177.98,3245,2655,0,7148,0,317.1
292990,"Seabra","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",25221,7728,8131,7714,72.49,733.96,151.77,714.63,733.96,1080.83,733.96,7507,8115,582.19,0,0,0,660.83,8560,7495,2.88,21928,733.96,1363.37
293000,"Sebastião Laranjeiras","BA",2015,"[29300011] Prefeitura Municipal de Sebastião Laranjeiras - PMSL; [29300040] Prefeitura Municipal de Sebastião Laranjeiras - PMSL","Água; Res Sólidos",10740,2637,2645,0,45,920,920,0,920,0,0,2401,0,0,0,0,0,0,2651,0,0,4540,0,291.4
293010,"Senhor do Bonfim","BA",2015,"[29301011] Prefeitura Municipal de Senhor do Bonfim - PMSB; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29301040] Secretaria de Infraestrutura - seinfra","Esgoto; Água e Esgoto; Res Sólidos",79416,25780,27269,25645,203.3,3779.41,3696.76,2583.71,3125.66,3768.36,4163.21,25268,27133,0,0,402.25,484.05,2334.21,29264,25140,22.99,62912,4099.01,8512.02
293015,"Serra do Ramalho","BA",2015,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293020,"Sento Sé","BA",2015,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293030,"Serra Dourada","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29303040] Prefeitura Municipal de Serra Dourada - PMSD","Água; Res Sólidos",11274,3555,3656,3555,98.97,491.59,491.59,326.56,332.47,470.92,491.59,3412,3656,0,0,0,0,306.05,3814,3412,13.52,6094,402.4,771.54
293040,"Serra Preta","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29304040] Prefeitura Municipal de Serra Preta - PMSP","Água; Res Sólidos",9005,2862,2889,2856,22,508.23,508.23,235.85,249.93,346.28,508.23,2733,2883,0,0,0,0,215.71,3626,2727,9.21,6898,124.4,874.13
293050,"Serrinha","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",76904,23826,24748,23778,227.1,7873.65,0,2436.75,6633.91,3444.39,8566.4,23863,24699,7873.65,0,692.75,4132.03,2263.14,28965,23816,141.84,51192,7873.65,14950.1
293060,"Serrolândia","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29306040] PREFEITURA MUNICIPAL DE SERROLANDIA - PMS","Água; Res Sólidos",13373,5818,5924,5816,93.72,622.59,622.59,429.51,511.15,745.49,480.48,5672,5922,0,0,82.32,71.9,409.28,6397,5670,7.67,7886,0,394.52
293075,"Sítio do Mato","BA",2015,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
