"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","GE201...O.Órgão..prestador..é.também.o.prestador...direto.ou.indireto...dos.serviços.de.abastecimento.de.água.e.esgotamento.sanitário.no.município...Antigo.campo.GE056.","GE202...Há.empresa.com.contrato.de.DELEGAÇÃO..concessão.ou.contrato.de.programa..para.algum.ou.todos.os.serviços.de.limpeza.urbana.do.município...Antigo.campo.GE055.","POP_TOT...População.total.do.município..Fonte..IBGE....Habitantes.","POP_URB...População.urbana.do.município..Fonte..IBGE...Habitantes."
293200,"Uauá","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","",25087,11112
293210,"Ubaíra","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29321040] Prefeitura Municipal - UBAÍRA","Água e Esgoto; Res Sólidos","Não","Não",20782,9283
293240,"Uibaí","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29324040] SECRETARIA MUNICIPAL DE OBRAS. TRANSPORTES E SERVIÇOS PÚBLICOS - SMO","Água; Res Sólidos","Não","Não",14483,8834
293245,"Umburanas","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","",19055,8418
293260,"Urandi","BA",2015,"[29326040] Prefeitura Municipal de Urandi - PMU","Res Sólidos","Abastecimento de Água","Não",17301,6240
293280,"Utinga","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29328040] Prefeitura Municipal de Utinga - PMU","Água; Res Sólidos","Abastecimento de Água","Não",19593,13811
293300,"Valente","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29330040] Prefeitura Municipal de Valente - pmv","Água; Res Sólidos","Não","Não",27906,15324
293305,"Várzea da Roça","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","",14729,6924
293310,"Várzea do Poço","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29331040] PREFEITURA MUNICIPAL DE VÁRZEA DO POÇO - PMVP","Água; Res Sólidos","Não","Não",9416,6294
293315,"Várzea Nova","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29331540] Prefeitura Municipal de Várzea Nova - PMVN","Água e Esgoto; Res Sólidos","Não","Não",13470,8813
293330,"Vitória da Conquista","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29333040] SECRETARIA DE SERVIÇOS PÚBLICOS - SESEP","Água e Esgoto; Res Sólidos","Não","Não",343230,307296
293340,"Wagner","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","",9731,7022
293360,"Xique-Xique","BA",2015,"[29336011] Serviço Autônomo de Água e Esgoto - SAAE; [29336040] PREFEITURA DE XIQUE-XIQUE - PMXX","Água e Esgoto; Res Sólidos","Abast Água e Esg Sanitário","Não",48316,34528
310100,"Águas Vermelhas","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31010040] Prefeitura Municipal de Águas Vermelhas - PMAV","Água e Esgoto; Res Sólidos","Abast Água e Esg Sanitário","Não",13447,9451
310170,"Almenara","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR","Água e Esgoto; Água","","",41296,33814
310270,"Cachoeira de Pajeú","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31027040] Prefeitura Municipal de Cachoeira de Pajeú - PMCP","Água; Res Sólidos","Não","Não",9410,4686
310340,"Araçuaí","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31034040] Secretária Municipal de Desenvolvimento Urbano - SMDU","Água e Esgoto; Água e Esgoto; Res Sólidos","Não","Não",37270,24253
310520,"Bandeira","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31052040] SECRETARIA MUNICIPAL DE OBRAS. SERVIÇOS E TRANSPORTES - SMOST","Água e Esgoto; Res Sólidos","Não","Não",5019,2392
310650,"Berilo","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31065040] PREFEITURA MUNICIPAL DE B ERILO - PM","Água e Esgoto; Res Sólidos","Não","Não",12431,3929
310665,"Berizal","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31066540] Prefeitura Municipal de Berizal - PMB","Água; Res Sólidos","Esgotamento Sanitário","Não",4661,2650
310825,"Bonito de Minas","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água","","",10669,2436
311270,"Capitão Enéas","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31127040] PREFEITURA MUNICIPAL - PMCE","Água e Esgoto; Res Sólidos","Não","Não",15074,12224
311300,"Caraí","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31130040] Prefeitura Municipal Caraí - PMC","Água e Esgoto; Res Sólidos","Não","Não",23571,7586
311547,"Catuti","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31154740] Prefeitura Municipal de Catuti - PMC","Água e Esgoto; Res Sólidos","Não","Não",5174,3020
311610,"Chapada do Norte","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR","Água","","",15657,5869
311700,"Comercinho","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31170040] Prefeitura Municipal - PM","Água e Esgoto; Res Sólidos","Não","Não",7835,3349
311783,"Cônego Marinho","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31178340] Prefeitura Municipal de Cônego Marinho - PMCM","Água; Res Sólidos","Não","Não",7564,2040
311950,"Coronel Murta","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31195040] Prefeitura Municipal de Coronel Murta - PMCM","Água e Esgoto; Água; Res Sólidos","Não","Não",9400,6901
312030,"Cristália","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31203040] Secretária de Meio Ambiente - PMC","Água e Esgoto; Res Sólidos","Não","Não",6010,3186
312087,"Curral de Dentro","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água","","",7491,6325
312235,"Divisa Alegre","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água","","",6478,6268
312245,"Divisópolis","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31224540] SECRETARIA MUNICIPAL DE LIMPEZA URBANA - MG","Água e Esgoto; Res Sólidos","Não","Não",10209,7284
312430,"Espinosa","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31243040] Prefeitura Municipal - PM","Água; Res Sólidos","Não","Não",32151,18624
312560,"Felisburgo","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31256040] PREFEITURA MUNICIPAL DE FELISBURGO - PMF","Água e Esgoto; Res Sólidos","Não","Não",7338,5429
312650,"Francisco Badaró","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31265040] Prefeitura Municipal de Francisco Badaró - PMFB","Água; Res Sólidos","Abastecimento de Água","Não",10550,3285
312670,"Francisco Sá","MG",2015,"[31267011] Serviço Autônomo de Água e Esgoto - SAAE; [31267040] Prefeitura Municipal - PMFcSa","Água e Esgoto; Res Sólidos","Não","Não",26217,15677
312707,"Fruta de Leite","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR","Água","","",5809,1991
312733,"Gameleiras","MG",2015,"","","","",5255,1445
312780,"Grão Mogol","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31278040] Prefeitura Municipal de Grão Mogol - PMGM","Água e Esgoto; Água; Res Sólidos","Não","Não",15805,5671
312965,"Ibiracatu","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água","","",6206,3149
313065,"Indaiabira","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31306540] secretaria de obras - secretaria de obras","Água e Esgoto; Res Sólidos","Não","Não",7526,2815
313210,"Itacarambi","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31321040] PREFEITURA MUNICIPAL DE ITACARAMBI - PMI","Água e Esgoto; Res Sólidos","Não","Não",18383,14315
313330,"Itaobim","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31333040] PREFITURA MUNICÍPAL DE ITATOBIM - pm","Água e Esgoto; Água; Res Sólidos","Abast Água e Esg Sanitário","Não",21564,16202
313400,"Itinga","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31340040] PREFEITURA MUNICIPAL DE ITINGA - PM ITINGA","Água e Esgoto; Res Sólidos","Não","Não",15059,6851
313470,"Jacinto","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR","Água e Esgoto; Água","","",12537,9502
313505,"Jaíba","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31350540] SECRETARIA MUNICIPAL DE OBRAS - PMJ","Água e Esgoto; Res Sólidos","Não","Não",37054,19455
313510,"Janaúba","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31351040] PREFEITURA MUNICIPAL - PMJ","Água e Esgoto; Res Sólidos","Não","Não",70886,64272
313520,"Januária","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31352040] Prefeitura Municipal de Januária MG - PMJ","Água e Esgoto; Res Sólidos","Não","Não",68247,43079
313535,"Japonvar","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31353540] Prefeitura Municipal de Japonvar - PMJ","Água; Res Sólidos","Não","Não",8643,3177
313545,"Jenipapo de Minas","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR","Água e Esgoto","","",7580,3071
313580,"Jequitinhonha","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31358040] SECRETARIA MUNICIPAL DE OBRAS.VIAÇÃO E SERVIÇOS URBANOS - SMOVSU","Água e Esgoto; Água; Res Sólidos","Não","Não",25365,17933
313600,"Joaíma","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR","Água e Esgoto; Água","","",15562,10700
313650,"Jordânia","MG",2015,"[31365011] Prefeitura Municipal de Jordania - PMJ; [31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31365040] SECRETARIA MUNICIPAL DE OBRA E SERVIÇOS PUBLICOS - SEMOSP","Esgoto; Água; Res Sólidos","Esgotamento Sanitário","Não",10826,7572
313652,"José Gonçalves de Minas","MG",2015,"[31365211] Prefeitura Municipal de José Gonçalves de Minas - PMJGM; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31365240] Secretaria Municipal de Transporte. Obras e Serviços Públicos - SMTOS","Esgoto; Água e Esgoto; Res Sólidos","Abastecimento de Água","Não",4643,1160
313657,"Josenópolis","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31365740] Prefeitura Municipal de Josenópolis - MG","Água e Esgoto; Res Sólidos","Abast Água e Esg Sanitário","Não",4830,2585
313695,"Juvenília","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água e Esgoto","","",5861,4510
313865,"Lontra","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água e Esgoto","","",8938,5993
313925,"Mamonas","MG",2015,"[31392540] Prefeitura Municipal de Mamonas - PMM","Res Sólidos","Abastecimento de Água","Não",6591,2932
313930,"Manga","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31393040] Secretaria Municipal de Obras e Serviços Urbanos - SMOS","Água e Esgoto; Res Sólidos","Não","Não",19622,13715
314055,"Mata Verde","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31405540] Prefeitura Municipal de Mata Verde - PMMV","Água e Esgoto; Res Sólidos","Não","Não",8425,6835
314085,"Matias Cardoso","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água","","",10822,5570
314100,"Mato Verde","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água","","",12895,9616
314140,"Medina","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR","Água e Esgoto; Água","","",21459,15403
314225,"Miravânia","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31422540] Prefeitura Municipal de Miravânia - PMM","Água; Res Sólidos","Não","Não",4832,1146
314270,"Montalvânia","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31427040] Prefeitura Municipal - PMM","Água e Esgoto; Res Sólidos","Abast Água e Esg Sanitário","Não",15779,10185
314290,"Monte Azul","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31429040] SECRETARIA MUNICIPAL DE ASSISTENCIA SOCIAL MONTE AZUL - SMAS","Água e Esgoto; Res Sólidos","Não","Não",21990,12416
314315,"Monte Formoso","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31431540] Secretaria Municipal de Obras Públicas - SMOP","Água e Esgoto; Res Sólidos","Não","Não",4897,1788
314345,"Montezuma","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31434540] Secretaria Municipal de Obras e Urbanismo - SMOU","Água; Res Sólidos","Esgotamento Sanitário","Não",8041,3317
314465,"Ninheira","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31446540] Prefeitura Municipal de Ninheira - PMN","Água; Res Sólidos","Não","Não",10301,2753
314505,"Nova Porteirinha","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31450540] Prefeitura Municipal de Nova Porteirinha - PM","Água e Esgoto; Res Sólidos","Não","Não",7636,4200
314530,"Novo Cruzeiro","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31453040] PREFEITURA MUNICIPAL DE NOVO CRUZEIRO - PMNC","Água e Esgoto; Água e Esgoto; Res Sólidos","Não","Não",31803,10891
314537,"Novorizonte","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR","Água e Esgoto","","",5255,1818
314625,"Padre Carvalho","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR","Água e Esgoto","","",6250,3709
314630,"Padre Paraíso","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31463040] Prefeitura Municipal de Padre Paraíso - PMPP","Água; Res Sólidos","Esgotamento Sanitário","Não",19971,12206
314655,"Pai Pedro","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31465540] PREFEITURA MUNICIPAL DE PAI PEDRO - PMPP","Água; Res Sólidos","Não","Não",6162,1816
314795,"Patis","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31479540] Prefeitura Municipal de Patis - PMP","Água; Res Sólidos","Não","Não",5914,2439
314870,"Pedra Azul","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31487040] prefeitura municipal de pedra azul - PMPA","Água e Esgoto; Res Sólidos","Não","Sim",24683,21750
314915,"Pedras de Maria da Cruz","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31491540] Prefeitura Municipal de Pedras de Maria da Cruz - PMPMC","Água; Res Sólidos","Não","Não",11193,6867
315217,"Ponto dos Volantes","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR","Água","","",12016,4269
315220,"Porteirinha","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31522040] Secretaria de Meio Ambiente e Turismo - SMATUR","Água e Esgoto; Res Sólidos","Não","Não",38720,19900
315450,"Riacho dos Machados","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31545040] Prefeitura Municipal de Riacho Dos Machados - PMRM","Água e Esgoto; Res Sólidos","Não","Não",9658,4642
315560,"Rio Pardo de Minas","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31556040] PREFEITURA MUNICIPAL DE RIO PARDO DE MINAS - MG - PMRPM","Água e Esgoto; Res Sólidos","Não","Não",30732,12348
315650,"Rubelita","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31565040] Prefeitura Municipal de Rubelita - PMR","Água e Esgoto; Res Sólidos","Não","Não",7093,2296
315660,"Rubim","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água","","",10330,8022
315700,"Salinas","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31570040] Prefeitura Municipal de Salinas - PMS","Água e Esgoto; Água e Esgoto; Res Sólidos","Não","Não",41301,32380
315710,"Salto da Divisa","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água","","",7107,5957
315737,"Santa Cruz de Salinas","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31573740] PREFEITURA MUNICIPAL DE SANTA CRUZ DE SALINAS - PMSCS","Água e Esgoto; Res Sólidos","Não","Não",4383,1147
315810,"Santa Maria do Salto","MG",2015,"[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR","Água e Esgoto","","",5393,3819
316045,"Santo Antônio do Retiro","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31604540] PREFEITURA MUNICIPAL DE SANTO ANTONIO DO RETIRO - PMSAR","Água e Esgoto; Res Sólidos","Não","Não",7290,1667
316240,"São João da Ponte","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água e Esgoto","","",25906,8843
316245,"São João das Missões","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água","","",12652,2642
316270,"São João do Paraíso","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água e Esgoto","","",23526,10789
316695,"Serranópolis de Minas","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31669540] DIRETORIA TÉCNICA DE MEIO AMBIENTE - DTMA","Água; Res Sólidos","Não","Não",4712,1840
316800,"Taiobeiras","MG",2015,"[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31680040] PREFEITUR MUNICIPAL DE TAIOBEIRAS - PMT","Água e Esgoto; Água; Res Sólidos","Não","Não",33315,27004
